PO3_amp PO7_amp PO9_amp O1_amp O2_amp Oz_amp PO4_amp PO8_amp PO10_amp ROI_GA_amp PO3_lat PO7_lat PO9_lat O1_lat O2_lat Oz_lat PO4_lat PO8_lat PO10_lat ROI_GA_lat emotion ID Trial
-8.818017 -0.1254376 12.46567 -6.515879 29.66398 -14.4503 27.33071 19.3496 32.2958 10.1329 112.2244 112.2244 112.2244 112.2244 112.2244 112.2244 112.2244 112.2244 126.2525 113.7831 3 65 67
22.22857 -4.788138 4.634239 3.968177 -12.88062 32.79607 -14.56355 -7.280755 2.961729 3.008412 120.2405 112.2244 120.2405 120.2405 128.2565 120.2405 128.2565 128.2565 128.2565 122.9125 3 65 72
15.61705 29.42447 33.24625 39.48225 17.34677 27.68505 17.22474 19.87596 9.091025 23.22151 128.2565 124.2485 128.2565 128.2565 116.2325 126.2525 116.2325 112.2244 126.2525 122.9125 3 65 74
26.29743 -24.23273 -5.250809 -6.71305 -6.889042 -10.75405 -7.865224 -15.3997 -23.7636 -8.285643 122.2445 112.2244 112.2244 112.2244 128.2565 122.2445 128.2565 128.2565 128.2565 121.5765 3 65 83
19.69682 17.66892 -1.47864 1.729718 51.05039 -15.74964 51.76231 41.23112 26.43729 21.37203 128.2565 128.2565 128.2565 128.2565 124.2485 128.2565 124.2485 124.2485 128.2565 126.9205 3 65 86
-5.066559 14.47048 11.45504 -5.653408 9.399397 26.14652 7.43483 16.50749 -14.41289 6.697878 122.2445 112.2244 112.2244 112.2244 112.2244 112.2244 112.2244 112.2244 112.2244 113.3378 3 65 89
-22.78359 -0.5201608 6.203604 -1.142037 -17.64762 -7.100164 -17.38939 -11.82844 -8.775381 -8.99813 128.2565 128.2565 122.2445 112.2244 128.2565 128.2565 128.2565 128.2565 120.2405 124.9165 3 65 94
-14.94102 24.61847 2.972808 -6.429312 35.33078 -23.09033 36.90422 25.25784 12.8859 10.38993 112.2244 112.2244 112.2244 112.2244 114.2285 128.2565 114.2285 114.2285 112.2244 114.6738 3 65 98
33.69221 5.32604 -9.6411 20.92403 3.059456 26.11993 4.716441 5.85267 -9.027363 9.002479 112.2244 128.2565 112.2244 112.2244 116.2325 112.2244 116.2325 128.2565 128.2565 118.4591 3 65 100
13.97336 9.199044 -11.05513 1.225489 37.91172 22.49367 38.81645 38.34569 23.03378 19.32712 114.2285 118.2365 128.2565 124.2485 114.2285 112.2244 114.2285 114.2285 128.2565 118.6818 3 65 105
6.295833 5.058987 -3.294632 -0.8924839 44.87412 -33.46001 45.83577 29.18293 4.048283 10.84986 122.2445 112.2244 112.2244 112.2244 128.2565 112.2244 128.2565 128.2565 112.2244 118.6818 3 65 106
-12.56651 -21.69892 -2.751295 -13.79224 21.21811 -10.33003 21.34571 16.95945 23.146 2.392254 122.2445 114.2285 128.2565 126.2525 112.2244 124.2485 112.2244 112.2244 122.2445 119.3498 3 65 111
22.24553 7.375731 -13.49566 0.5743771 -29.37316 39.26879 -31.45456 -28.99334 1.867839 -3.553828 128.2565 128.2565 128.2565 128.2565 114.2285 126.2525 114.2285 114.2285 116.2325 122.0218 3 65 114
5.096357 0.192294 31.42686 20.94192 10.15528 27.60351 11.6731 10.6364 -0.9436494 12.97578 124.2485 112.2244 118.2365 112.2244 128.2565 112.2244 128.2565 128.2565 128.2565 121.3538 3 65 116
28.17263 25.1334 7.177378 16.1661 32.59613 34.49267 31.12771 30.64741 7.764425 23.69754 126.2525 114.2285 126.2525 126.2525 112.2244 126.2525 112.2244 112.2244 128.2565 120.4632 3 65 119
28.49906 -8.531757 5.071998 10.51633 14.68514 15.76034 17.20953 12.60373 8.313915 11.56981 122.2445 128.2565 128.2565 128.2565 112.2244 128.2565 112.2244 112.2244 112.2244 120.4632 3 65 123
7.432425 8.379931 5.248063 31.60695 7.698577 16.65711 9.403038 5.848709 -5.954082 9.591192 112.2244 128.2565 112.2244 112.2244 128.2565 116.2325 128.2565 128.2565 128.2565 121.5765 3 65 126
-28.77439 -12.34115 -41.05032 -31.58459 -7.081397 -36.43148 -8.065689 -4.447141 -9.967463 -19.97152 122.2445 116.2325 128.2565 128.2565 118.2365 128.2565 118.2365 120.2405 128.2565 123.1352 3 65 128
31.16553 -17.8492 9.763125 12.65178 14.19711 1.923065 15.33842 9.86932 6.064451 9.235958 128.2565 112.2244 128.2565 128.2565 122.2445 128.2565 122.2445 112.2244 128.2565 123.3578 3 65 129
7.157372 26.18762 -22.07339 4.213095 20.37485 19.90294 20.35627 20.07076 -1.541116 10.51649 128.2565 128.2565 128.2565 128.2565 116.2325 128.2565 116.2325 116.2325 112.2244 122.4672 3 65 133
-17.71805 -3.177218 13.9981 3.991983 32.55742 -35.95757 32.9131 26.67155 -17.75618 3.947016 124.2485 124.2485 128.2565 128.2565 114.2285 128.2565 116.2325 114.2285 114.2285 121.3538 3 65 138
20.73815 -2.309117 20.91056 11.53123 1.968302 -3.595788 3.724904 -1.533424 7.159088 6.510435 112.2244 128.2565 128.2565 128.2565 116.2325 128.2565 114.2285 112.2244 112.2244 120.0178 3 65 142
-5.581628 11.87612 25.71212 8.619108 -18.20469 12.62403 -20.03149 -5.619691 -6.082084 0.3679777 128.2565 112.2244 124.2485 128.2565 112.2244 128.2565 112.2244 112.2244 112.2244 118.9045 3 65 143
-17.35261 17.91132 -5.515235 16.32877 15.87262 27.52451 13.03457 12.70339 -12.49656 7.556754 118.2365 122.2445 112.2244 118.2365 128.2565 120.2405 128.2565 128.2565 120.2405 121.7992 3 65 147
0.3765162 7.719511 -2.317657 -9.094316 5.379467 -3.295785 4.404592 7.673679 9.159187 2.222799 118.2365 112.2244 112.2244 112.2244 116.2325 112.2244 116.2325 118.2365 128.2565 116.2325 3 65 149
-8.84222 -14.59683 -7.653829 -14.82211 -5.357818 -6.711871 -5.137972 1.036656 25.39226 -4.077082 128.2565 128.2565 112.2244 128.2565 116.2325 128.2565 116.2325 114.2285 112.2244 120.4632 3 65 152
2.448051 -2.144429 -7.099576 6.104974 20.65088 19.02692 19.21595 21.05485 -1.681882 8.619526 116.2325 112.2244 120.2405 120.2405 112.2244 112.2244 112.2244 112.2244 128.2565 116.2325 3 65 155
21.47499 35.31353 24.15092 36.12751 37.2778 25.12319 39.73907 37.2729 7.769875 29.36109 126.2525 128.2565 128.2565 126.2525 128.2565 124.2485 128.2565 128.2565 112.2244 125.5845 3 65 158
-12.31481 26.08023 -11.6321 -2.039842 4.679628 -9.61752 1.604764 0.713724 -4.008478 -0.7260456 128.2565 128.2565 128.2565 128.2565 128.2565 128.2565 128.2565 128.2565 120.2405 127.3658 3 65 161
3.024538 37.18894 1.177323 12.22723 15.16143 3.075216 16.03447 15.19383 -17.04999 9.55922 120.2405 112.2244 114.2285 116.2325 128.2565 120.2405 128.2565 128.2565 128.2565 121.7992 3 65 163
2.527764 23.52398 -7.923037 -2.428242 23.22328 27.3528 23.02308 27.52761 4.422238 13.47216 128.2565 128.2565 128.2565 128.2565 128.2565 128.2565 128.2565 128.2565 128.2565 128.2565 3 65 165
-15.43794 -24.52093 -18.07882 -13.21235 -4.494492 -9.71926 -3.370387 8.50549 18.02944 -6.922139 116.2325 112.2244 112.2244 116.2325 122.2445 112.2244 124.2485 120.2405 112.2244 116.4551 3 65 167
-21.90722 -24.75015 -17.9024 -30.33521 1.571226 -26.365 2.460968 -1.707614 -6.420048 -13.92838 112.2244 112.2244 122.2445 112.2244 112.2244 112.2244 112.2244 112.2244 112.2244 113.3378 3 65 171
19.42702 -0.3635246 -11.60584 7.780502 26.43713 16.92161 28.35996 22.07766 -6.533774 11.38897 120.2405 112.2244 128.2565 128.2565 112.2244 112.2244 128.2565 112.2244 126.2525 120.0178 3 65 176
66.16467 50.90319 47.21505 53.22299 17.70197 58.07054 17.39618 13.00404 6.880966 36.72884 124.2485 126.2525 122.2445 124.2485 128.2565 124.2485 128.2565 128.2565 126.2525 125.8072 3 65 179
28.90758 29.46609 5.313332 29.4569 48.80772 16.45872 50.48599 44.36928 24.07639 30.81578 124.2485 124.2485 124.2485 124.2485 112.2244 118.2365 112.2244 112.2244 118.2365 118.9045 3 65 184
-2.90223 -19.8972 -38.8578 -27.46459 15.94247 -17.12974 16.84602 12.24305 10.54519 -5.630535 114.2285 112.2244 112.2244 112.2244 128.2565 112.2244 128.2565 128.2565 128.2565 119.5725 3 65 187
-6.547261 -9.138914 -14.97286 -20.68044 0.6031314 -16.25459 2.34195 -0.8640006 -4.626703 -7.793299 114.2285 124.2485 116.2325 114.2285 128.2565 114.2285 128.2565 128.2565 128.2565 121.7992 3 65 190
-7.224607 -14.32827 -12.40269 -27.31491 -16.94559 -13.50143 -18.71522 -12.24221 -3.703893 -14.04209 118.2365 128.2565 112.2244 112.2244 128.2565 122.2445 128.2565 128.2565 128.2565 122.9125 3 65 191
51.48109 49.66666 28.0443 42.63188 30.08789 42.93311 30.32012 35.68173 2.64836 34.83279 122.2445 122.2445 112.2244 122.2445 128.2565 116.2325 128.2565 128.2565 128.2565 123.1352 4 65 3
-14.64728 -10.71229 -25.56878 -15.557 -27.89527 -16.92719 -29.89159 -23.15423 -11.7124 -19.56289 114.2285 118.2365 112.2244 116.2325 112.2244 118.2365 112.2244 112.2244 112.2244 114.2285 4 65 13
-27.68188 34.7394 -17.63954 0.685927 66.0014 -17.76477 65.20982 62.32048 47.45176 23.70251 112.2244 112.2244 112.2244 112.2244 116.2325 112.2244 116.2325 116.2325 114.2285 113.7831 4 65 18
-13.26587 10.60818 -22.17969 -12.51261 -13.67837 -0.3586872 -15.36752 -14.98309 -24.61643 -11.81712 128.2565 124.2485 126.2525 122.2445 128.2565 128.2565 128.2565 128.2565 112.2244 125.1392 4 65 24
6.122529 22.04483 15.0783 -3.185154 7.898166 -14.16546 7.516466 6.365454 -2.84111 4.981557 128.2565 128.2565 128.2565 128.2565 128.2565 128.2565 128.2565 114.2285 114.2285 125.1392 4 65 33
2.280764 -32.14478 -7.640023 -22.0921 -0.2766705 -13.37097 0.2883687 -7.551404 -1.173736 -9.075617 112.2244 112.2244 112.2244 112.2244 126.2525 112.2244 126.2525 126.2525 128.2565 118.6818 4 65 40
-18.18304 -2.780506 -0.4332445 -20.52116 6.177949 -3.932674 4.145698 12.44324 5.495076 -1.954297 114.2285 112.2244 112.2244 128.2565 116.2325 114.2285 116.2325 114.2285 122.2445 116.6778 4 65 44
6.404302 -16.27517 -17.97202 -26.70663 -31.51504 -3.383378 -32.74755 -25.68372 -43.27735 -21.23962 122.2445 112.2244 112.2244 124.2485 112.2244 126.2525 112.2244 112.2244 112.2244 116.2325 4 65 53
16.84159 25.24186 14.47893 16.56792 17.85022 -6.809987 20.76679 19.78311 9.558658 14.9199 128.2565 128.2565 114.2285 128.2565 128.2565 128.2565 128.2565 126.2525 122.2445 125.8072 4 65 60
22.2914 8.049883 -11.55359 -1.104555 38.1959 -9.89659 40.39249 32.65911 22.6178 15.73909 122.2445 112.2244 126.2525 122.2445 128.2565 112.2244 128.2565 128.2565 128.2565 123.1352 4 65 75
44.09335 13.11572 25.58216 46.03473 32.41069 27.33956 34.30402 22.60783 16.70545 29.13261 128.2565 112.2244 122.2445 120.2405 128.2565 114.2285 128.2565 128.2565 128.2565 123.3578 4 65 80
29.43837 18.86596 2.229048 20.06263 27.82201 29.03004 30.7667 23.71655 -8.760157 19.24124 112.2244 114.2285 112.2244 128.2565 120.2405 112.2244 120.2405 122.2445 126.2525 118.6818 4 65 95
44.50488 33.28336 40.60994 39.82146 22.79414 40.87659 23.69234 17.49155 -20.61714 26.93968 112.2244 118.2365 112.2244 112.2244 112.2244 126.2525 112.2244 112.2244 118.2365 115.1191 4 65 102
22.05004 11.13243 0.325453 8.840023 26.34586 10.98352 26.8579 19.85762 7.872666 14.91839 114.2285 112.2244 112.2244 112.2244 112.2244 116.2325 112.2244 112.2244 112.2244 112.8924 4 65 108
-22.64248 -22.83997 -40.11686 -27.11528 -9.4485 -11.26053 -11.33892 0.7137808 1.206172 -15.8714 112.2244 112.2244 112.2244 112.2244 116.2325 112.2244 116.2325 118.2365 126.2525 115.3418 4 65 117
-1.260963 9.531433 -6.676168 -9.705863 11.518 -2.237152 11.08707 12.16718 16.80186 4.580599 126.2525 122.2445 128.2565 126.2525 126.2525 112.2244 126.2525 126.2525 128.2565 124.6938 4 65 124
15.40571 28.58507 6.948464 26.91445 7.570747 25.01711 8.242714 6.557367 7.812202 14.78376 120.2405 112.2244 128.2565 122.2445 112.2244 112.2244 112.2244 112.2244 112.2244 116.0098 4 65 131
14.19788 34.4826 2.505109 13.85952 41.54541 28.37161 42.30006 40.96471 -1.597022 24.06999 122.2445 124.2485 128.2565 124.2485 128.2565 128.2565 128.2565 128.2565 128.2565 126.6978 4 65 136
-2.484799 3.598551 -36.9887 -42.72775 17.00029 -25.43729 19.23843 15.72203 4.928823 -5.238936 128.2565 124.2485 126.2525 126.2525 122.2445 128.2565 128.2565 128.2565 128.2565 126.6978 4 65 151
16.87725 1.603815 -20.95952 -4.889086 9.932999 9.393238 10.26361 4.647783 -4.936223 2.437097 128.2565 128.2565 128.2565 128.2565 112.2244 128.2565 112.2244 112.2244 116.2325 121.5765 4 65 164
-16.07267 -11.3571 1.466829 -5.694009 -7.133441 -6.713482 -7.340612 -8.602535 -2.892105 -7.148793 128.2565 128.2565 128.2565 128.2565 114.2285 128.2565 114.2285 112.2244 128.2565 123.3578 4 65 172
-8.516024 5.862713 4.871997 9.935223 41.52291 18.43783 43.90435 36.76298 15.23713 18.66879 116.2325 112.2244 128.2565 116.2325 126.2525 116.2325 126.2525 120.2405 128.2565 121.1311 4 65 180
23.73394 20.001 0.07084408 3.434105 14.63361 12.10552 14.3388 6.416946 25.89547 13.40336 128.2565 112.2244 118.2365 112.2244 112.2244 112.2244 112.2244 114.2285 128.2565 116.6778 4 65 189
3.688072 14.15703 13.16957 16.0093 18.66604 13.25569 16.09826 19.80244 32.88337 16.41442 102.2044 102.2044 102.2044 114.2285 106.2124 102.2044 106.2124 106.2124 110.2204 105.7671 1 66 4
14.21183 53.10409 25.38435 34.97446 35.36363 53.31248 37.46415 46.48093 28.71812 36.55711 118.2365 112.2244 102.2044 110.2204 102.2044 110.2204 102.2044 102.2044 104.2084 107.1031 1 66 6
17.80276 32.68269 17.93222 21.89038 24.96832 33.54878 24.04889 30.77213 13.30909 24.10614 116.2325 114.2285 104.2084 118.2365 102.2044 112.2244 102.2044 110.2204 102.2044 109.1071 1 66 11
10.80237 20.63684 8.264909 20.01019 32.89129 20.04924 34.52492 26.19429 34.02842 23.04472 102.2044 118.2365 118.2365 118.2365 102.2044 118.2365 102.2044 118.2365 116.2325 112.6698 1 66 14
11.60295 21.11113 11.68967 0.711117 9.849638 21.62557 10.6651 20.59621 3.105138 12.3285 102.2044 112.2244 106.2124 102.2044 102.2044 112.2244 102.2044 118.2365 102.2044 106.6578 1 66 16
23.25297 40.73545 23.73611 33.74332 29.57063 40.10107 30.15577 27.1807 3.17787 27.96154 102.2044 106.2124 102.2044 102.2044 116.2325 106.2124 116.2325 118.2365 118.2365 109.7751 1 66 18
12.88789 18.34093 16.93095 21.73392 24.0128 17.96624 23.15059 18.25071 28.80572 20.23108 118.2365 118.2365 118.2365 118.2365 118.2365 118.2365 118.2365 102.2044 118.2365 116.4551 1 66 21
40.17702 43.60818 58.29662 56.639 53.45489 43.71632 53.09208 32.57407 46.88257 47.60453 118.2365 118.2365 118.2365 116.2325 108.2164 118.2365 108.2164 118.2365 116.2325 115.5645 1 66 26
3.597024 0.7649652 8.245117 3.360896 26.23632 0.6188641 27.90051 20.83228 33.48423 13.89336 114.2285 114.2285 102.2044 114.2285 118.2365 116.2325 118.2365 118.2365 110.2204 114.0058 1 66 30
5.393908 23.84473 -9.590057 8.34731 25.61944 23.5421 25.00611 35.75547 10.80523 16.52492 102.2044 108.2164 102.2044 104.2084 104.2084 110.2204 102.2044 118.2365 102.2044 105.9898 1 66 34
10.6592 2.941714 5.422417 -4.4847 42.51213 3.802154 41.73656 39.26832 23.32427 18.35356 104.2084 118.2365 102.2044 112.2244 104.2084 118.2365 102.2044 108.2164 102.2044 107.9938 1 66 35
17.55709 50.79094 10.6533 36.60091 14.48427 49.54121 12.16148 34.06787 7.560724 25.93531 102.2044 102.2044 102.2044 102.2044 102.2044 102.2044 102.2044 110.2204 102.2044 103.0951 1 66 38
-0.6341082 -21.81724 -15.64133 -19.43653 -16.28683 -22.16448 -18.13061 -20.74734 -22.53989 -17.4887 118.2365 118.2365 118.2365 118.2365 118.2365 118.2365 118.2365 118.2365 112.2244 117.5685 1 66 43
1.371647 12.6116 -1.264148 15.01724 23.56127 13.19719 26.05178 26.72812 18.15462 15.0477 118.2365 114.2285 114.2285 114.2285 118.2365 114.2285 118.2365 108.2164 112.2244 114.6738 1 66 47
27.41298 45.5158 8.674876 32.31424 19.93681 44.29815 21.19711 32.22351 13.23759 27.20123 102.2044 118.2365 102.2044 102.2044 102.2044 118.2365 102.2044 118.2365 106.2124 107.9938 1 66 49
-1.061738 18.69267 4.313706 7.8615 18.29858 19.78837 20.32827 41.87851 15.30441 16.15603 118.2365 118.2365 118.2365 118.2365 118.2365 118.2365 118.2365 118.2365 118.2365 118.2365 1 66 53
9.6564 41.54956 37.43264 57.31356 9.852715 41.64365 11.42772 41.97471 15.93061 29.6424 108.2164 110.2204 108.2164 110.2204 102.2044 110.2204 102.2044 112.2244 102.2044 107.3258 1 66 56
10.36475 29.59818 9.485672 31.78742 -12.64174 28.95878 -14.17648 -1.325787 -7.776493 8.252701 108.2164 108.2164 102.2044 112.2244 102.2044 108.2164 102.2044 102.2044 102.2044 105.3218 1 66 61
31.25409 38.60178 6.362699 40.38837 28.64122 38.94505 29.51537 41.97507 9.707355 29.48789 106.2124 108.2164 102.2044 106.2124 102.2044 108.2164 102.2044 110.2204 118.2365 107.1031 1 66 64
4.615045 42.36587 13.69929 21.65965 17.78804 41.4285 16.88091 62.64366 -7.299279 23.75352 102.2044 118.2365 118.2365 102.2044 112.2244 118.2365 110.2204 112.2244 102.2044 110.6658 1 66 67
10.31029 24.21448 3.710468 5.178493 24.94922 24.01742 25.95326 25.37221 31.91761 19.51372 102.2044 102.2044 102.2044 102.2044 116.2325 102.2044 116.2325 118.2365 118.2365 108.8844 1 66 69
9.831805 30.54721 -6.726297 5.665045 32.77701 29.61626 33.05225 35.86455 3.872573 19.38894 114.2285 118.2365 104.2084 118.2365 118.2365 118.2365 118.2365 118.2365 118.2365 116.2325 1 66 73
7.339071 10.96961 10.16186 14.19807 0.2470147 11.48243 -1.704967 26.6703 -19.63586 6.636393 102.2044 102.2044 102.2044 102.2044 102.2044 102.2044 102.2044 104.2084 102.2044 102.4271 1 66 77
6.987839 34.0063 2.719388 12.63119 38.95699 34.97088 40.5594 69.18198 17.42144 28.60393 102.2044 102.2044 102.2044 102.2044 102.2044 102.2044 102.2044 102.2044 102.2044 102.2044 1 66 78
-13.09749 -21.6235 -5.796206 -18.06103 -12.04829 -21.39438 -6.460182 12.47421 -2.375584 -9.820274 104.2084 102.2044 104.2084 102.2044 104.2084 102.2044 104.2084 102.2044 118.2365 104.8764 1 66 84
29.19003 10.98885 22.73153 33.81605 24.80622 11.83442 27.169 4.358739 18.36778 20.36251 112.2244 118.2365 102.2044 118.2365 106.2124 118.2365 104.2084 102.2044 102.2044 109.3298 1 66 88
22.15787 26.73571 11.49148 19.18951 11.93721 28.11085 11.46224 19.37471 -9.737941 15.63574 102.2044 102.2044 118.2365 118.2365 108.2164 102.2044 108.2164 112.2244 118.2365 109.9978 1 66 93
24.13328 9.438202 9.096807 38.79888 8.36822 9.338434 6.55411 8.51843 15.86887 14.45725 110.2204 112.2244 114.2285 112.2244 102.2044 112.2244 102.2044 118.2365 114.2285 110.8884 1 66 96
-2.185085 10.58321 5.442024 -4.598877 -3.604307 10.5991 -6.415823 16.83114 -14.77594 1.319495 102.2044 112.2244 102.2044 102.2044 118.2365 112.2244 116.2325 116.2325 102.2044 109.3298 1 66 97
16.40751 31.485 16.78306 25.13191 10.96163 31.01246 11.28106 41.98846 -7.753883 19.69969 116.2325 118.2365 102.2044 106.2124 102.2044 118.2365 102.2044 118.2365 102.2044 109.5524 1 66 102
13.72467 38.08128 25.49358 30.25846 28.15781 36.514 26.74914 46.17851 9.526314 28.2982 102.2044 102.2044 102.2044 102.2044 102.2044 102.2044 102.2044 114.2285 114.2285 104.8764 1 66 104
24.32193 29.61949 23.36897 33.73923 24.97477 29.51004 25.13732 18.41113 21.08414 25.57411 116.2325 106.2124 102.2044 106.2124 102.2044 106.2124 102.2044 118.2365 110.2204 107.7711 1 66 106
56.2951 48.38397 55.07574 74.64583 45.49095 47.74963 48.08675 22.71531 52.24679 50.07668 114.2285 114.2285 104.2084 114.2285 118.2365 112.2244 118.2365 102.2044 102.2044 111.1111 1 66 114
25.24359 45.54848 13.4032 25.33153 34.99435 44.08869 33.12776 57.17172 32.7218 34.62568 104.2084 110.2204 110.2204 104.2084 118.2365 110.2204 118.2365 102.2044 118.2365 110.6658 1 66 122
33.83626 35.21422 19.00846 38.15184 26.45162 35.62336 27.04058 42.35837 14.17765 30.20693 114.2285 118.2365 112.2244 116.2325 102.2044 118.2365 102.2044 110.2204 102.2044 110.6658 1 66 124
22.831 25.0577 1.717817 18.10687 8.699712 25.28439 9.877748 18.12094 -1.606824 14.23215 116.2325 116.2325 112.2244 116.2325 118.2365 116.2325 102.2044 118.2365 102.2044 113.1151 1 66 129
23.5594 16.11477 3.841295 25.54975 9.396941 15.06276 7.394623 19.29799 -0.7170756 13.27783 108.2164 118.2365 102.2044 108.2164 118.2365 118.2365 118.2365 118.2365 118.2365 114.2285 1 66 132
3.399036 1.4735 -4.407804 -2.778085 21.84393 2.239759 24.51462 33.7256 22.90434 11.43499 118.2365 118.2365 102.2044 118.2365 112.2244 118.2365 112.2244 116.2325 102.2044 113.1151 1 66 133
46.90369 61.54449 43.98671 60.92684 32.90436 61.7302 31.61951 34.26711 20.53754 43.8245 102.2044 102.2044 104.2084 102.2044 102.2044 102.2044 102.2044 102.2044 102.2044 102.4271 1 66 138
27.16692 16.31742 26.8225 33.88817 12.11787 17.05779 15.25951 4.547441 5.710299 17.65421 108.2164 110.2204 106.2124 108.2164 114.2285 110.2204 114.2285 118.2365 102.2044 110.2204 1 66 140
16.5692 25.77883 34.48569 25.15028 25.04423 25.85548 24.11407 36.72483 35.56706 27.69885 118.2365 110.2204 118.2365 118.2365 108.2164 110.2204 108.2164 118.2365 118.2365 114.2285 1 66 144
12.62462 12.54601 7.880903 11.5173 32.50163 13.46959 33.27016 36.18253 31.79072 21.30927 102.2044 118.2365 102.2044 110.2204 102.2044 118.2365 102.2044 104.2084 102.2044 106.8804 1 66 146
40.55912 24.10877 40.72348 43.30235 44.01468 23.49232 44.39274 16.43627 44.41531 35.71611 118.2365 118.2365 118.2365 118.2365 104.2084 118.2365 104.2084 118.2365 102.2044 113.3378 1 66 149
-6.335856 -3.453408 -0.2145023 -7.706021 13.61455 -3.333838 12.59388 -4.291927 19.41064 2.253724 116.2325 114.2285 118.2365 118.2365 112.2244 114.2285 114.2285 102.2044 118.2365 114.2285 1 66 157
19.94637 17.68092 12.19003 21.54253 38.51651 16.70577 38.47086 26.93369 39.48409 25.71897 106.2124 112.2244 104.2084 108.2164 116.2325 114.2285 108.2164 118.2365 102.2044 109.9978 1 66 159
17.00001 26.41589 18.18312 21.39123 36.08296 25.91725 35.58867 31.21798 22.26014 26.00636 118.2365 118.2365 118.2365 118.2365 118.2365 118.2365 118.2365 118.2365 118.2365 118.2365 1 66 163
16.79551 7.499297 7.717679 20.22362 28.09086 6.88662 29.7244 -2.082954 40.93386 17.30988 112.2244 112.2244 112.2244 112.2244 110.2204 110.2204 110.2204 106.2124 102.2044 109.7751 1 66 172
-4.338721 -2.300447 -8.069981 -4.867176 9.708682 -2.23057 8.870907 32.36024 26.19952 6.148051 108.2164 110.2204 118.2365 110.2204 106.2124 110.2204 106.2124 108.2164 108.2164 109.5524 1 66 175
17.62382 23.78716 18.56724 22.87013 -1.296338 23.53267 -1.711251 15.92596 -5.561731 12.63752 110.2204 110.2204 108.2164 110.2204 114.2285 110.2204 114.2285 118.2365 108.2164 111.5564 1 66 179
30.30892 14.11811 14.34099 29.71699 25.58286 14.29667 26.62599 -2.391065 26.53235 19.90353 106.2124 106.2124 112.2244 106.2124 118.2365 106.2124 118.2365 102.2044 114.2285 109.9978 2 66 1
5.432903 23.0227 1.558304 16.27449 22.20937 23.47634 19.26544 37.67962 2.502132 16.82459 102.2044 102.2044 102.2044 102.2044 110.2204 102.2044 108.2164 114.2285 118.2365 106.8804 2 66 7
0.3316181 3.438965 5.899593 6.543072 29.57108 4.543411 30.81794 9.941699 40.22618 14.59039 102.2044 118.2365 102.2044 118.2365 102.2044 118.2365 102.2044 104.2084 106.2124 108.2164 2 66 9
2.998541 -1.471155 -1.913524 -4.360522 17.82338 -0.870508 19.06835 0.6329091 7.824894 4.414708 116.2325 102.2044 118.2365 118.2365 104.2084 102.2044 106.2124 116.2325 118.2365 111.3338 2 66 15
6.500565 -7.53203 6.45969 0.5423437 36.56767 -6.125696 38.61576 20.76048 47.18875 15.88639 118.2365 118.2365 118.2365 118.2365 118.2365 118.2365 118.2365 118.2365 118.2365 118.2365 2 66 19
3.769925 -1.166781 -11.37061 -6.786185 32.30554 -0.783921 36.76406 29.55621 40.58421 13.6525 102.2044 102.2044 102.2044 102.2044 102.2044 102.2044 102.2044 118.2365 102.2044 103.9857 2 66 22
15.38772 15.89952 2.924299 14.05629 11.88755 16.30045 12.80082 17.06192 5.321815 12.40448 112.2244 110.2204 112.2244 102.2044 102.2044 112.2244 102.2044 118.2365 102.2044 108.2164 2 66 25
-12.54729 -4.880486 4.727217 4.163333 6.80054 -4.638763 7.578188 4.377347 17.75365 2.592637 102.2044 116.2325 110.2204 114.2285 102.2044 116.2325 102.2044 118.2365 118.2365 111.1111 2 66 29
8.803681 18.84783 8.324146 28.87023 8.516279 18.87774 8.902703 -2.584835 14.17911 12.52632 102.2044 108.2164 102.2044 102.2044 102.2044 110.2204 102.2044 118.2365 102.2044 105.5444 2 66 31
16.35828 7.679027 13.40364 12.57858 31.36675 7.382719 31.26318 10.31077 24.69121 17.22602 102.2044 118.2365 118.2365 118.2365 116.2325 118.2365 116.2325 114.2285 118.2365 115.5645 2 66 42
16.67317 24.8106 13.22161 14.18769 21.23032 24.67279 23.43369 54.108 11.33801 22.63066 110.2204 102.2044 104.2084 104.2084 104.2084 102.2044 104.2084 102.2044 118.2365 105.7671 2 66 45
17.51419 48.87808 22.39713 44.79884 3.505751 48.62561 2.344838 38.46944 -13.62467 23.65658 118.2365 102.2044 118.2365 106.2124 118.2365 102.2044 118.2365 102.2044 102.2044 109.7751 2 66 46
-2.85955 15.93198 -5.575339 3.313118 18.9956 16.33077 17.51135 34.6358 -0.8630267 10.82452 102.2044 118.2365 118.2365 104.2084 118.2365 118.2365 118.2365 118.2365 118.2365 114.8965 2 66 48
3.282393 -4.488382 -5.43788 -3.054594 -14.30704 -5.398696 -14.56066 6.20949 -13.02684 -5.642468 104.2084 106.2124 106.2124 104.2084 102.2044 106.2124 102.2044 104.2084 102.2044 104.2084 2 66 54
15.97611 43.74065 13.23282 27.72999 20.96095 42.71429 21.85008 66.50306 17.06278 29.97453 104.2084 102.2044 110.2204 102.2044 102.2044 102.2044 102.2044 102.2044 102.2044 103.3177 2 66 59
34.79394 24.8993 10.47841 29.07569 36.15937 25.56431 38.88515 44.69936 36.17815 31.19263 106.2124 108.2164 108.2164 108.2164 118.2365 108.2164 118.2365 118.2365 118.2365 112.4471 2 66 62
