Fp1 Fp2 AF3 AF4 Fz F3 F4 F7 F8 FC5 FC6 FT7 FT8 Cz FC1 FC2 C3 C4 T7 T8 CP1 CP2 CP5 CP6 TP7 TP8 Pz P3 P4 P7 P8 PO9 PO10 PO3 PO4 PO7 PO8 O1 O2 Oz time
7.808287 -2.098066 16.27137 15.129 44.34659 28.79272 20.26113 19.39504 0.5460913 6.56482 -8.197425 5.416367 -11.18971 45.36245 41.41796 40.18602 16.99726 5.015046 -12.35921 -21.28969 22.21328 18.84741 -21.38555 -34.65194 -37.57727 -44.6509 22.10015 -2.628154 -3.311713 -49.89673 -48.80137 -29.89771 -18.5813 8.643234 16.35631 -32.29303 -19.04498 18.51924 20.06912 45.40265 190.3808
9.317401 -0.8253804 17.86083 16.6067 46.18327 30.42198 21.75582 20.40768 1.218334 7.553263 -7.727253 6.443966 -10.77376 46.55751 42.92636 41.87922 18.10219 6.096538 -11.81503 -21.31718 22.61264 19.37805 -21.51545 -35.44515 -38.10268 -45.87534 21.79588 -2.83849 -3.9826 -51.16147 -50.71571 -31.53345 -21.21064 7.90475 15.14038 -33.77213 -20.99485 17.56429 18.7822 43.85401 192.3848
10.15775 0.3592037 19.25187 17.81436 47.72911 31.81003 23.14844 21.13032 1.753089 8.419626 -7.182054 7.278148 -10.41327 47.42308 44.16654 43.25109 18.96135 7.03378 -11.55249 -21.30185 22.81351 19.72676 -21.62635 -36.11173 -38.58781 -46.93326 21.42488 -2.958417 -4.505589 -52.18222 -52.29527 -32.9458 -23.49063 7.391558 14.2449 -34.86375 -22.56434 16.88594 17.89961 42.6069 194.3888
11.28374 1.714555 20.27575 18.66615 48.9819 32.86363 24.36755 21.52061 2.138179 8.995505 -6.60034 7.75231 -10.145 48.0597 45.0679 44.29538 19.59138 7.836615 -11.63389 -21.26697 22.84759 19.91059 -21.76796 -36.70057 -39.0791 -47.8732 21.0014 -3.032715 -4.947207 -52.95748 -53.56314 -34.08575 -25.33675 7.077496 13.64058 -35.52887 -23.78466 16.52064 17.36313 41.69423 196.3928
11.90816 2.817059 20.90561 19.22918 50.03999 33.60578 25.37918 21.57966 2.327385 9.281426 -6.099118 7.937556 -10.03381 48.52782 45.72599 45.13227 20.06408 8.486715 -11.9525 -21.30995 22.8299 20.04992 -21.91854 -37.21317 -39.52825 -48.67207 20.52927 -2.996651 -5.184102 -53.41888 -54.45191 -34.80566 -26.61827 7.078783 13.34582 -35.72274 -24.5826 16.49173 17.16753 41.10036 198.3968
12.87886 3.850574 21.2297 19.56487 50.85359 34.04707 26.13376 21.49585 2.257914 9.317812 -5.854719 7.910278 -10.18015 48.64443 46.06954 45.74574 20.38428 8.971817 -12.31884 -21.52231 22.77234 20.13852 -22.03699 -37.76456 -39.85406 -49.37899 20.08286 -2.835356 -5.31915 -53.58752 -55.04342 -35.21611 -27.44453 7.332954 13.23574 -35.53547 -25.01632 16.80288 17.19488 40.76728 200.4008
13.20383 4.330884 21.36387 19.81427 51.43339 34.31973 26.78014 21.37531 2.038181 9.307023 -5.831371 7.755595 -10.48832 48.61016 46.18876 46.1722 20.56592 9.308121 -12.64851 -21.80979 22.64713 20.18661 -22.07136 -38.27749 -40.0241 -49.83981 19.60057 -2.530668 -5.309662 -53.47114 -55.37403 -35.34557 -27.98219 7.83897 13.42361 -34.98975 -25.17137 17.33762 17.50362 40.60795 202.4048
13.20278 4.367831 21.37558 19.93343 51.73917 34.48457 27.29707 21.21237 1.681958 9.191337 -5.977473 7.550622 -10.84132 48.32001 46.08282 46.3471 20.62455 9.495474 -12.99082 -22.13464 22.38942 20.12523 -22.07122 -38.64348 -40.12097 -50.12378 19.05891 -2.144813 -5.123778 -53.11261 -55.40586 -35.17173 -28.25485 8.485842 13.9274 -34.14721 -25.03571 18.06978 18.09462 40.55283 204.4088
13.09884 4.216771 21.33014 19.9218 51.7585 34.47468 27.68372 20.97117 1.324818 8.924831 -6.240615 7.313744 -11.11709 47.74812 45.7323 46.22862 20.51331 9.563621 -13.40964 -22.47315 21.95347 19.91728 -22.04809 -38.87503 -40.20063 -50.17483 18.44362 -1.715861 -4.81101 -52.54043 -55.13814 -34.66161 -28.25634 9.266539 14.67685 -33.02864 -24.6353 18.96315 18.87576 40.54348 206.4128
13.18686 4.026201 21.12848 19.72794 51.51412 34.16031 27.84908 20.60429 0.7983112 8.492204 -6.679453 6.915925 -11.47488 46.98413 45.12789 45.82972 20.22198 9.489549 -13.93713 -22.88665 21.38599 19.55747 -22.02285 -39.00263 -40.25107 -50.10501 17.79704 -1.25765 -4.355106 -51.77098 -54.53651 -33.83651 -27.90715 10.18375 15.62362 -31.63321 -23.87269 20.05409 19.82368 40.65289 208.4168
12.93551 3.665623 20.76789 19.42779 51.03159 33.51668 27.80025 20.00993 0.03811637 7.923602 -7.217634 6.34515 -11.98582 45.96277 44.27922 45.2166 19.73092 9.272814 -14.52921 -23.41277 20.72762 19.1195 -22.00711 -39.0255 -40.20991 -49.85215 17.14426 -0.7407433 -3.73242 -50.78667 -53.64937 -32.72866 -27.24253 11.27706 16.85485 -29.94061 -22.77979 21.39757 21.07132 40.98648 210.4208
12.33478 3.146281 20.32119 19.13076 50.28449 32.65356 27.56461 19.26136 -0.8919048 7.19978 -7.820186 5.633206 -12.54629 44.74735 43.18194 44.37011 19.00485 8.838534 -15.15747 -23.99712 19.93187 18.55963 -22.03629 -38.95872 -40.05609 -49.41574 16.47277 -0.1776275 -2.979137 -49.58986 -52.40318 -31.45 -26.23912 12.49865 18.2258 -28.01394 -21.31924 22.91253 22.49982 41.50117 212.4249
12.1493 2.925583 19.75548 18.67561 49.30619 31.60912 27.01394 18.50454 -1.940127 6.331942 -8.603617 4.869975 -13.12668 43.36632 41.87117 43.33635 18.11664 8.304807 -15.73259 -24.65108 19.06279 17.91899 -22.07018 -38.81964 -39.83555 -48.92947 15.79788 0.4115652 -2.188504 -48.18613 -50.91678 -30.17621 -25.13508 13.79058 19.73059 -25.93298 -19.66129 24.55867 24.07241 42.16915 214.4289
11.50149 2.557481 19.0661 18.0491 48.11165 30.43603 26.18967 17.75939 -3.108698 5.421045 -9.563457 4.090516 -13.82387 41.84699 40.42089 42.11324 17.10257 7.654688 -16.2193 -25.33385 18.14441 17.25144 -22.01964 -38.54755 -39.54691 -48.18041 15.14142 1.068517 -1.237167 -46.5714 -49.10601 -28.85017 -23.80848 15.22436 21.39386 -23.6679 -17.64803 26.27908 25.82345 42.99455 216.4329
10.50893 1.886429 18.0937 17.15902 46.77523 29.12324 25.06226 16.93918 -4.524105 4.420448 -10.65856 3.251937 -14.71907 40.17136 38.84468 40.74578 16.02768 6.895779 -16.63212 -26.03282 17.2367 16.56647 -21.86988 -38.13732 -39.08747 -47.34059 14.53748 1.814468 -0.1292703 -44.74287 -47.05656 -27.3459 -22.26296 16.78686 23.27044 -21.1762 -15.32566 28.09023 27.79331 44.02192 218.4369
9.571774 1.016706 16.8792 16.04267 45.27269 27.73822 23.68787 16.05122 -6.086091 3.279203 -11.84959 2.33708 -15.7703 38.3096 37.10858 39.20005 14.88311 5.979701 -17.03028 -26.67027 16.29359 15.82866 -21.67821 -37.66641 -38.50511 -46.28332 13.98315 2.617857 1.05476 -42.76852 -44.86263 -25.66109 -20.5477 18.41746 25.27966 -18.50513 -12.79358 30.03009 29.92794 45.23075 220.4409
8.083022 -0.2899715 15.51275 14.80373 43.63514 26.36972 22.20385 15.01241 -7.631177 2.109486 -13.14248 1.376806 -16.88718 36.40668 35.27892 37.48512 13.68908 4.888493 -17.46254 -27.20657 15.30358 15.04618 -21.45808 -37.11917 -37.88499 -45.10637 13.45119 3.503912 2.357744 -40.67999 -42.49244 -23.84306 -18.65221 20.17481 27.40072 -15.6521 -10.05893 32.07133 32.16093 46.58075 222.4449
6.701007 -1.720127 14.00079 13.43848 41.84478 24.96284 20.54861 13.86243 -9.250466 0.9206405 -14.64704 0.3795189 -18.10567 34.39972 33.35609 35.60571 12.46994 3.680608 -17.96518 -27.7671 14.26203 14.20663 -21.2406 -36.46514 -37.29428 -43.92389 12.94528 4.409642 3.708659 -38.51759 -39.95067 -22.01571 -16.53445 21.98674 29.6633 -12.67613 -7.153686 34.2315 34.60312 48.10379 224.4489
5.616681 -3.073488 12.4981 12.03112 39.88752 23.47786 18.77255 12.67731 -10.97473 -0.333674 -16.30212 -0.7489283 -19.46889 32.27639 31.28753 33.57677 11.14501 2.409182 -18.61982 -28.44872 13.1038 13.3026 -21.08178 -35.68405 -36.77559 -42.5841 12.44524 5.250421 5.142321 -36.33951 -37.09616 -20.22065 -13.99394 23.78686 31.97542 -9.648329 -3.942612 36.431 37.16426 49.71352 226.4529
4.438181 -4.46389 11.01645 10.55706 37.77304 21.86409 16.91199 11.37328 -12.90099 -1.654694 -17.92809 -1.962725 -21.07662 30.01033 29.08255 31.45869 9.751447 1.126421 -19.39189 -29.24625 11.89407 12.37879 -20.9725 -34.75198 -36.24898 -41.18444 12.01574 6.101748 6.710304 -34.12154 -34.01215 -18.37024 -11.14303 25.6532 34.41334 -6.519198 -0.5064514 38.67577 39.85021 51.39814 228.4569
3.120701 -5.903923 9.512174 8.978314 35.51637 20.14626 14.97321 9.94781 -14.97366 -3.028999 -19.46838 -3.183374 -22.88914 27.65969 26.74426 29.24808 8.365428 -0.165512 -20.17196 -30.10847 10.68394 11.48374 -20.90014 -33.72617 -35.6787 -39.60542 11.65359 6.97749 8.444266 -31.8654 -30.80251 -16.47268 -8.134768 27.57972 36.93581 -3.316887 3.071301 40.93546 42.62625 53.12295 230.4609
1.91599 -7.189055 7.885566 7.38077 33.13206 18.39206 12.97767 8.423521 -17.07695 -4.437102 -21.00488 -4.438609 -24.77725 25.33531 24.33122 26.96188 6.995799 -1.486036 -20.88058 -30.99189 9.508542 10.61768 -20.82358 -32.71947 -35.04085 -38.04268 11.37663 7.907358 10.23825 -29.62613 -27.59038 -14.61302 -5.073205 29.56017 39.51401 -0.06521119 6.701268 43.17355 45.43798 54.82269 232.4649
0.6391684 -8.482728 6.124019 5.855489 30.69878 16.72349 10.99878 6.859319 -19.10738 -5.868983 -22.58506 -5.641365 -26.60579 23.00158 21.89335 24.65117 5.632285 -2.869102 -21.48331 -31.86647 8.396065 9.770224 -20.71979 -31.72701 -34.3451 -36.54462 11.16626 8.891607 12.08025 -27.41093 -24.39873 -12.72908 -1.998733 31.591 42.15738 3.161346 10.34062 45.37059 48.27484 56.49479 234.4689
-0.8445558 -9.945874 4.319423 4.338444 28.19174 15.17509 9.095965 5.28641 -21.03873 -7.384532 -24.20346 -6.804697 -28.32267 20.67174 19.40616 22.25964 4.171307 -4.380554 -21.99614 -32.67291 7.284869 8.877186 -20.58881 -30.73742 -33.58664 -34.99838 11.00265 9.92098 13.92121 -25.18863 -21.20449 -10.68077 1.06096 33.66129 44.78761 6.371177 13.97861 47.55705 51.11634 58.21014 236.4729
-2.106851 -11.56495 2.514056 2.629751 25.6865 13.62999 7.18196 3.673242 -22.97155 -8.971728 -25.87427 -8.015401 -30.01793 18.38758 16.92925 19.84324 2.633215 -5.929477 -22.47451 -33.4454 6.190944 7.975621 -20.41212 -29.72547 -32.79259 -33.40652 10.82924 10.92476 15.73607 -22.92788 -17.95759 -8.470273 4.116163 35.6969 47.34283 9.529761 17.64577 49.79289 53.929 59.98456 238.477
-3.018629 -13.15114 0.7818515 0.7541753 23.16125 11.92028 5.203096 2.114775 -25.03897 -10.57255 -27.61279 -9.256953 -31.8155 16.12399 14.43689 17.35803 1.000762 -7.478221 -22.95817 -34.23799 5.094148 7.014092 -20.18096 -28.73219 -31.90624 -31.77441 10.66564 11.92012 17.47661 -20.62373 -14.6436 -6.16172 7.211268 37.68264 49.76252 12.69942 21.3741 52.10659 56.64329 61.76192 240.481
-4.209678 -14.82234 -0.9144068 -1.237827 20.65563 10.00949 3.218776 0.5414342 -27.19362 -12.07275 -29.37009 -10.40649 -33.65712 13.90369 11.96453 14.88297 -0.6540323 -8.957219 -23.47975 -35.04409 4.074018 6.045477 -19.88632 -27.7342 -31.0546 -30.24751 10.52414 12.96711 19.20656 -18.2548 -11.36536 -3.799579 10.27699 39.67262 52.18456 15.89921 25.03349 54.41944 59.33162 63.48533 242.485
-5.351092 -16.35959 -2.599708 -3.254606 18.13628 7.910564 1.250873 -0.9840638 -29.31141 -13.55929 -31.13485 -11.58283 -35.41231 11.74558 9.452182 12.39352 -2.32145 -10.41284 -24.09933 -35.82475 3.118946 5.101024 -19.56099 -26.82673 -30.3275 -28.78026 10.4569 14.04744 20.87907 -15.89375 -8.130225 -1.369691 13.33227 41.67501 54.52916 19.10082 28.6194 56.69353 61.89767 65.15205 244.489
-6.483997 -17.76551 -4.364196 -5.210104 15.6034 5.690281 -0.7156281 -2.55014 -31.36126 -15.06391 -32.86838 -12.92899 -37.01269 9.565153 6.913507 9.894394 -4.035995 -11.88982 -24.79955 -36.5387 2.197736 4.165807 -19.25326 -25.93456 -29.66206 -27.31773 10.43871 15.09938 22.47134 -13.55835 -4.898498 1.225086 16.45805 43.67353 56.84779 22.32787 32.17257 58.9722 64.42817 66.75763 246.493
-7.685965 -19.17621 -6.143715 -7.072114 13.04803 3.457058 -2.757227 -4.102836 -33.3681 -16.62811 -34.5226 -14.46672 -38.55931 7.353383 4.394014 7.391674 -5.830496 -13.4347 -25.55315 -37.17553 1.280362 3.177842 -18.97544 -25.02711 -28.95913 -25.81692 10.41876 16.08177 23.98099 -11.24104 -1.657956 4.071445 19.71001 45.66599 59.13796 25.58386 35.73496 61.29935 66.9324 68.37674 248.497
-9.344721 -20.93464 -7.986987 -8.881199 10.47761 1.232695 -4.895511 -5.642028 -35.41878 -18.26175 -36.15419 -16.02834 -40.15648 5.035365 1.908951 4.877312 -7.647554 -15.06268 -26.33777 -37.70977 0.393454 2.174534 -18.70473 -24.06649 -28.19672 -24.27745 10.4633 17.06392 25.48574 -8.864511 1.56794 7.12677 23.1061 47.71983 61.53711 28.84706 39.29005 63.67735 69.54549 70.14724 250.501
-10.80552 -22.66417 -9.928444 -10.80176 7.870855 -1.047702 -7.220956 -7.082338 -37.57239 -20.0655 -37.93105 -17.61982 -41.91123 2.749119 -0.6245555 2.35287 -9.514819 -16.72761 -27.16006 -38.26604 -0.4604709 1.176853 -18.44907 -23.12454 -27.43515 -22.86431 10.60159 18.04572 26.96276 -6.472435 4.761334 10.31342 26.65561 49.73954 63.98405 32.10424 42.81912 66.10468 72.23672 72.03082 252.505
-12.41905 -24.61473 -11.94677 -12.83797 5.253222 -3.412141 -9.616318 -8.500983 -39.73128 -21.9515 -39.83474 -19.25227 -43.74735 0.475898 -3.194607 -0.1901381 -11.41444 -18.40468 -28.02366 -38.91763 -1.282932 0.2504857 -18.25396 -22.19474 -26.77191 -21.25081 10.7854 19.01553 28.47567 -4.136321 8.029873 13.6531 30.48202 51.7522 66.4438 35.37785 46.44333 68.56153 74.94942 73.96999 254.509
-13.95334 -26.64963 -14.00453 -14.94694 2.616471 -5.853308 -12.01939 -9.947427 -41.8672 -23.91163 -41.72412 -20.96806 -45.59324 -1.749386 -5.786895 -2.756415 -13.31152 -20.08624 -29.00916 -39.66798 -2.070444 -0.6225199 -18.13185 -21.2948 -26.19908 -19.79326 11.04149 19.98106 30.03439 -1.86819 11.27359 17.07723 34.42959 53.81173 68.95346 38.63864 50.0606 71.0827 77.70769 75.95875 256.513
-15.42339 -28.75146 -16.06457 -17.07016 -0.02077333 -8.30885 -14.44893 -11.44385 -44.02293 -25.87184 -43.60263 -22.66869 -47.41744 -3.996752 -8.3805 -5.344196 -15.18135 -21.81027 -30.08036 -40.42963 -2.881231 -1.468897 -18.09949 -20.38249 -25.69765 -18.24453 11.30538 20.92423 31.59713 0.3918461 14.61193 20.52651 38.58364 55.89895 71.40171 41.85051 53.77575 73.66305 80.42915 77.9842 258.517
-16.59221 -30.73055 -18.10349 -19.25233 -2.738457 -10.80901 -17.00719 -12.92253 -46.27319 -27.78554 -45.58471 -24.34938 -49.27577 -6.289056 -11.00823 -7.991628 -17.00764 -23.55203 -31.06734 -41.17857 -3.742623 -2.370961 -18.11254 -19.48108 -25.18579 -16.62208 11.55933 21.83688 33.11751 2.670882 17.84668 24.08586 42.69386 57.99739 73.98316 45.07128 57.39525 76.3111 83.33024 80.12127 260.5211
-18.20342 -32.81121 -20.07728 -21.50547 -5.462727 -13.33207 -19.71873 -14.51792 -48.57857 -29.61267 -47.58029 -26.11712 -51.10154 -8.629482 -13.60287 -10.67158 -18.8003 -25.3255 -31.94102 -41.8623 -4.618565 -3.329841 -18.11301 -18.51054 -24.62741 -15.03482 11.79507 22.77132 34.60283 4.959208 21.19403 27.78341 47.00016 60.10654 76.50639 48.34958 61.18529 79.02157 86.28606 82.43782 262.5251
-19.66246 -34.67726 -21.93933 -23.84694 -8.178106 -15.81475 -22.57647 -16.27086 -50.89013 -31.41231 -49.52218 -28.00263 -52.89888 -10.96407 -16.13022 -13.3475 -20.54843 -27.097 -32.79045 -42.54286 -5.495162 -4.307321 -18.10117 -17.52489 -24.0374 -13.38221 11.99616 23.67568 35.97837 7.205155 24.50792 31.51043 51.34488 62.1237 78.99058 51.6127 64.99972 81.71429 89.30357 84.84646 264.5291
-20.8109 -36.32159 -23.71052 -26.22854 -10.86962 -18.23916 -25.45096 -18.09715 -53.21355 -33.23574 -51.41624 -29.86851 -54.65002 -13.28386 -18.62809 -16.00657 -22.28814 -28.90424 -33.66667 -43.19275 -6.399536 -5.3133 -18.09464 -16.60282 -23.40433 -11.84389 12.17105 24.55011 37.22833 9.379134 27.77303 35.26043 55.67361 64.06872 81.4157 54.86859 68.78986 84.36635 92.26166 87.20973 266.5331
-21.80814 -38.09695 -25.60958 -28.63122 -13.52296 -20.61709 -28.34712 -20.03315 -55.53534 -35.08912 -53.27758 -31.66962 -56.38158 -15.52195 -21.12371 -18.66242 -24.00317 -30.79303 -34.56803 -43.81642 -7.317279 -6.321516 -18.11691 -15.75982 -22.76413 -10.29496 12.32394 25.42625 38.37864 11.54002 31.04305 39.10715 60.08195 66.00629 83.70539 58.14968 72.60105 87.04492 95.10825 89.57372 268.5371
-22.899 -40.05405 -27.64593 -30.98453 -16.18058 -22.96266 -31.24248 -21.98718 -57.80455 -36.94847 -55.12911 -33.40611 -58.17109 -17.81635 -23.62502 -21.39878 -25.73096 -32.74217 -35.42285 -44.4758 -8.237763 -7.359205 -18.15535 -14.97441 -22.11621 -8.699712 12.46393 26.29449 39.47017 13.72033 34.15879 43.17332 64.49374 67.95859 86.01102 61.52443 76.31239 89.83734 98.05743 92.06622 270.5411
-23.9276 -42.10679 -29.73547 -33.31449 -18.85591 -25.42031 -34.07232 -23.82668 -60.05743 -38.78714 -57.08181 -35.08713 -60.05287 -20.22321 -26.19283 -24.26732 -27.49782 -34.74026 -36.1547 -45.20078 -9.215918 -8.493309 -18.18377 -14.26307 -21.43023 -7.187942 12.56436 27.09012 40.50522 15.94878 37.28745 47.5206 69.12218 69.88283 88.22334 65.03748 80.12486 92.6754 100.9195 94.63095 272.5451
-25.49262 -44.39225 -31.73034 -35.57338 -21.57252 -27.9746 -36.82757 -25.52759 -62.22172 -40.57147 -59.14869 -36.66728 -61.94075 -22.70112 -28.77913 -27.23689 -29.27775 -36.78175 -36.76794 -45.93983 -10.24343 -9.670228 -18.18925 -13.61876 -20.71617 -5.779346 12.60872 27.87486 41.48888 18.325 40.27351 52.11474 73.85088 71.85851 90.54391 68.73242 83.90705 95.54527 103.918 97.24816 274.5491
-26.59009 -46.40476 -33.58168 -37.82084 -24.29534 -30.4993 -39.55169 -27.06216 -64.31126 -42.39576 -61.31066 -38.196 -63.83488 -25.28936 -31.44446 -30.23601 -31.11134 -38.87505 -37.38245 -46.67261 -11.3733 -10.95565 -18.22295 -13.12012 -20.05973 -4.522176 12.54803 28.55031 42.33112 20.80142 43.24847 56.77782 78.71897 73.7375 92.82249 72.44196 87.75741 98.38842 106.8834 99.79478 276.5531
-27.90499 -48.37593 -35.44862 -40.03041 -27.04162 -32.91139 -42.17855 -28.63617 -66.36455 -44.1845 -63.4235 -39.73892 -65.7216 -27.88952 -34.15269 -33.23562 -32.97219 -41.09773 -38.06149 -47.31829 -12.62418 -12.36465 -18.25716 -12.67687 -19.3488 -3.382816 12.36887 29.13511 43.12339 23.48287 46.22041 61.53076 83.59874 75.56425 95.08947 76.19335 91.60485 101.2282 109.8957 102.3274 278.5571
-29.30536 -50.18203 -37.3891 -42.21922 -29.84291 -35.30752 -44.70894 -30.27542 -68.34062 -46.00505 -65.4425 -41.21353 -67.54578 -30.69456 -36.97711 -36.27596 -34.89657 -43.40899 -38.73734 -47.87135 -13.99694 -13.90225 -18.29652 -12.2188 -18.51894 -2.119442 12.14633 29.61851 43.85758 26.33677 49.23462 66.43244 88.44913 77.33472 97.25829 79.95911 95.4107 104.0583 112.8423 104.8215 280.5611
-30.66531 -51.80747 -39.43393 -44.41429 -32.66642 -37.72021 -47.23622 -31.93533 -70.30334 -48.00038 -67.44912 -42.59637 -69.35562 -33.47822 -39.86451 -39.29555 -36.85838 -45.70209 -39.45671 -48.47256 -15.39315 -15.46877 -18.38521 -11.70461 -17.66072 -0.821542 11.91756 30.0111 44.57038 29.22449 52.26299 71.47232 93.26284 79.06851 99.3943 83.68144 99.14531 106.8559 115.7612 107.2692 282.5651
-32.045 -53.33739 -41.57351 -46.59956 -35.46128 -40.08753 -49.79546 -33.52777 -72.33121 -50.19046 -69.53403 -43.83337 -71.22434 -36.2085 -42.76157 -42.27311 -38.84514 -47.95987 -40.20897 -49.28704 -16.77599 -17.00627 -18.51496 -11.17721 -16.79105 0.4987704 11.68206 30.36778 45.2955 32.08499 55.33768 76.59817 98.17827 80.76252 101.5306 87.3362 102.9193 109.6258 118.6863 109.7536 284.5692
-33.98409 -55.04597 -43.77629 -48.66798 -38.23069 -42.35057 -52.30105 -35.13568 -74.3455 -52.40228 -71.60255 -45.02381 -73.10673 -38.93055 -45.68437 -45.26643 -40.87048 -50.23726 -40.91889 -50.28648 -18.16853 -18.55875 -18.6308 -10.68313 -15.81032 1.793487 11.43207 30.73509 46.06478 34.9709 58.41156 81.76423 103.223 82.48279 103.7559 90.96591 106.7376 112.3889 121.6964 112.3553 286.5732
-35.69172 -56.59248 -46.01689 -50.72302 -41.06294 -44.56695 -54.86749 -36.82087 -76.30288 -54.59836 -73.56419 -46.36864 -74.97403 -41.72582 -48.70156 -48.34976 -42.97237 -52.52934 -41.55349 -51.33357 -19.64041 -20.21446 -18.76242 -10.28559 -14.75551 3.028375 11.12371 31.02968 46.74063 37.85315 61.43514 86.88152 108.3881 84.14874 106.0059 94.59453 110.5694 115.2627 124.7766 115.0881 288.5771
-37.4537 -58.11169 -48.18493 -52.7624 -43.97086 -46.78717 -57.49272 -38.53359 -78.23457 -56.66751 -75.4403 -47.80207 -76.7924 -44.56506 -51.76577 -51.51653 -45.12933 -54.87671 -42.06846 -52.30876 -21.24402 -21.98734 -18.93293 -9.958154 -13.65227 4.243993 10.70294 31.25683 47.27064 40.69922 64.43963 92.02347 113.6933 85.79384 108.1845 98.3027 114.4268 118.2797 127.9073 117.9341 290.5812
-39.14546 -59.64028 -50.19271 -54.85725 -46.8583 -49.01809 -60.13529 -40.23734 -80.13216 -58.64443 -77.29512 -49.29927 -78.54963 -47.40232 -54.81208 -54.66487 -47.27351 -57.20358 -42.51212 -53.22384 -22.93817 -23.83258 -19.1602 -9.643011 -12.57811 5.386109 10.1528 31.38626 47.66383 43.45487 67.4259 97.2775 119.0432 87.36826 110.2511 102.0689 118.3079 121.3604 131.0236 120.8257 292.5852
-40.78988 -61.28681 -52.1237 -56.92585 -49.7015 -51.28787 -62.71779 -41.96267 -81.94302 -60.50781 -79.08 -50.88659 -80.23343 -50.20874 -57.80499 -57.7514 -49.36291 -59.43459 -42.94212 -54.07566 -24.65069 -25.68855 -19.41153 -9.277072 -11.52435 6.612209 9.500192 31.44021 47.998 46.12391 70.26765 102.6568 124.1681 88.87698 112.378 105.8298 122.0494 124.4207 134.2247 123.7082 294.5892
-42.2165 -62.83741 -53.97423 -58.84986 -52.4614 -53.60469 -65.22184 -43.67916 -83.65181 -62.32407 -80.75927 -52.52528 -81.80938 -52.95131 -60.75768 -60.77764 -51.45379 -61.58736 -43.44442 -54.82803 -26.38699 -27.53596 -19.70625 -8.893365 -10.54107 7.919676 8.807138 31.39544 48.25137 48.6693 73.03958 107.9893 129.0713 90.26632 114.4267 109.4827 125.7276 127.433 137.3779 126.5821 296.5932
-43.80191 -64.37 -55.76081 -60.56991 -55.09987 -55.91516 -67.60242 -45.37722 -85.28239 -64.07008 -82.36337 -54.09675 -83.21252 -55.65221 -63.63533 -63.71899 -53.54002 -63.6988 -44.00217 -55.39256 -28.14752 -29.34825 -20.06354 -8.53845 -9.613834 9.231509 8.102566 31.2699 48.49221 51.15232 75.67696 113.1625 133.7571 91.57269 116.4977 113.0182 129.2967 130.3942 140.5753 129.5033 298.5972
-45.45656 -65.89194 -57.53822 -62.19409 -57.62727 -58.24238 -69.89542 -46.96365 -86.8992 -65.73243 -83.95862 -55.52093 -84.4544 -58.33282 -66.41885 -66.55759 -55.59775 -65.79995 -44.52873 -55.74568 -29.92483 -31.15667 -20.49791 -8.216314 -8.706087 10.57636 7.327683 31.02082 48.71849 53.61078 78.25793 118.1643 138.3714 92.79231 118.5703 116.4845 132.8002 133.2703 143.7582 132.4114 300.6012
