amplitude ID time cond
1.944143 2 -18.03607 1
2.082276 2 -16.03206 1
2.253065 2 -14.02806 1
2.436342 2 -12.02405 1
2.5969 2 -10.02004 1
2.722519 2 -8.016032 1
2.831856 2 -6.012024 1
2.933676 2 -4.008016 1
3.038045 2 -2.004008 1
3.127483 2 0 1
3.183622 2 2.004008 1
3.196479 2 4.008016 1
3.177791 2 6.012024 1
3.158342 2 8.016032 1
3.142264 2 10.02004 1
3.138651 2 12.02405 1
3.197723 2 14.02806 1
3.287838 2 16.03206 1
3.404536 2 18.03607 1
3.56168 2 20.04008 1
3.75396 2 22.04409 1
3.945918 2 24.0481 1
4.123461 2 26.0521 1
4.224549 2 28.05611 1
4.262123 2 30.06012 1
4.259246 2 32.06413 1
4.218222 2 34.06814 1
4.179792 2 36.07214 1
4.17438 2 38.07615 1
4.220615 2 40.08016 1
4.31367 2 42.08417 1
4.447912 2 44.08818 1
4.608951 2 46.09219 1
4.785813 2 48.09619 1
4.990022 2 50.1002 1
5.2551 2 52.10421 1
5.611413 2 54.10822 1
6.006948 2 56.11222 1
6.427442 2 58.11623 1
6.863562 2 60.12024 1
7.354179 2 62.12425 1
7.905939 2 64.12826 1
8.522083 2 66.13226 1
9.140673 2 68.13628 1
9.700782 2 70.14028 1
10.21563 2 72.14429 1
10.69952 2 74.1483 1
11.18324 2 76.15231 1
11.71239 2 78.15631 1
12.28545 2 80.16032 1
12.86453 2 82.16433 1
13.44242 2 84.16833 1
14.03213 2 86.17235 1
14.65045 2 88.17635 1
15.27721 2 90.18036 1
15.90786 2 92.18437 1
16.56854 2 94.18838 1
17.26719 2 96.19238 1
17.97932 2 98.1964 1
18.68772 2 100.2004 1
19.36227 2 102.2044 1
19.95992 2 104.2084 1
20.4782 2 106.2124 1
20.9782 2 108.2164 1
21.47299 2 110.2204 1
21.91304 2 112.2244 1
22.26302 2 114.2285 1
22.5307 2 116.2325 1
22.73588 2 118.2365 1
22.86954 2 120.2405 1
22.89361 2 122.2445 1
22.82545 2 124.2485 1
22.69182 2 126.2525 1
22.49449 2 128.2565 1
22.22698 2 130.2605 1
21.86726 2 132.2645 1
21.38878 2 134.2685 1
20.77946 2 136.2726 1
20.00871 2 138.2766 1
19.12238 2 140.2806 1
18.17743 2 142.2846 1
17.23818 2 144.2886 1
16.31931 2 146.2926 1
15.42009 2 148.2966 1
14.49732 2 150.3006 1
13.59334 2 152.3046 1
12.72132 2 154.3086 1
11.87962 2 156.3126 1
11.03431 2 158.3166 1
10.18504 2 160.3206 1
9.329883 2 162.3246 1
8.447554 2 164.3287 1
7.55778 2 166.3327 1
6.691518 2 168.3367 1
5.882609 2 170.3407 1
5.152882 2 172.3447 1
4.548667 2 174.3487 1
4.027418 2 176.3527 1
3.550571 2 178.3567 1
3.119317 2 180.3607 1
2.733034 2 182.3647 1
