amplitude ID time cond
9.516551 31 873.7475 1
9.656123 31 875.7515 1
9.769257 31 877.7555 1
9.885795 31 879.7595 1
10.05396 31 881.7635 1
10.27676 31 883.7675 1
10.52055 31 885.7715 1
10.75009 31 887.7756 1
10.93997 31 889.7795 1
11.1087 31 891.7836 1
11.30142 31 893.7876 1
11.5092 31 895.7916 1
11.67417 31 897.7956 1
11.74688 31 899.7996 1
11.71295 31 901.8036 1
11.60612 31 903.8076 1
11.47012 31 905.8116 1
11.29888 31 907.8156 1
11.0499 31 909.8196 1
10.7354 31 911.8237 1
10.45295 31 913.8276 1
10.29077 31 915.8317 1
10.26598 31 917.8357 1
10.35413 31 919.8397 1
10.5055 31 921.8437 1
10.6448 31 923.8477 1
10.71555 31 925.8517 1
10.72214 31 927.8557 1
10.727 31 929.8597 1
10.81079 31 931.8637 1
10.98464 31 933.8677 1
11.18856 31 935.8718 1
11.38276 31 937.8757 1
11.51423 31 939.8798 1
11.49368 31 941.8838 1
11.29948 31 943.8878 1
10.96668 31 945.8918 1
10.54887 31 947.8958 1
10.11751 31 949.8998 1
9.701217 31 951.9038 1
9.306026 31 953.9078 1
8.961614 31 955.9118 1
8.679867 31 957.9158 1
8.436813 31 959.9199 1
8.242929 31 961.9238 1
8.158786 31 963.9279 1
8.212024 31 965.9319 1
8.360665 31 967.9359 1
8.535316 31 969.9399 1
8.687459 31 971.9439 1
8.794589 31 973.9479 1
8.842753 31 975.9519 1
8.826331 31 977.9559 1
8.794979 31 979.9599 1
8.848758 31 981.9639 1
9.018875 31 983.968 1
9.234608 31 985.9719 1
9.44148 31 987.976 1
9.642411 31 989.98 1
9.82517 31 991.9839 1
9.967477 31 993.988 1
10.09376 31 995.992 1
10.24709 31 997.996 1
-0.1078802 32 -200.4008 1
-0.02193863 32 -198.3968 1
0.104957 32 -196.3928 1
0.2397211 32 -194.3888 1
0.3630517 32 -192.3848 1
0.4536629 32 -190.3808 1
0.5005549 32 -188.3768 1
0.5318861 32 -186.3727 1
0.5748069 32 -184.3687 1
0.6173305 32 -182.3647 1
0.6210235 32 -180.3607 1
0.5636646 32 -178.3567 1
0.4674015 32 -176.3527 1
0.3793273 32 -174.3487 1
0.3340673 32 -172.3447 1
0.3162491 32 -170.3407 1
0.2562998 32 -168.3367 1
0.1057062 32 -166.3327 1
-0.1145919 32 -164.3287 1
-0.3618713 32 -162.3246 1
-0.6228765 32 -160.3206 1
-0.8866751 32 -158.3166 1
-1.109563 32 -156.3126 1
-1.269054 32 -154.3086 1
-1.402805 32 -152.3046 1
-1.548898 32 -150.3006 1
-1.692574 32 -148.2966 1
-1.801949 32 -146.2926 1
-1.876493 32 -144.2886 1
-1.930877 32 -142.2846 1
-1.949524 32 -140.2806 1
-1.906565 32 -138.2766 1
-1.819465 32 -136.2726 1
-1.752537 32 -134.2685 1
-1.756837 32 -132.2645 1
-1.829064 32 -130.2605 1
-1.923156 32 -128.2565 1
-1.963056 32 -126.2525 1
-1.898721 32 -124.2485 1
-1.758381 32 -122.2445 1
-1.608172 32 -120.2405 1
-1.497781 32 -118.2365 1
-1.450284 32 -116.2325 1
-1.452799 32 -114.2285 1
-1.454975 32 -112.2244 1
-1.404447 32 -110.2204 1
-1.305363 32 -108.2164 1
-1.208682 32 -106.2124 1
-1.132378 32 -104.2084 1
-1.064253 32 -102.2044 1
-0.9865949 32 -100.2004 1
-0.8802908 32 -98.1964 1
-0.7589524 32 -96.19238 1
-0.6303573 32 -94.18838 1
-0.4730335 32 -92.18437 1
-0.282634 32 -90.18036 1
-0.08312202 32 -88.17635 1
0.08737534 32 -86.17235 1
0.2032456 32 -84.16833 1
0.2931897 32 -82.16433 1
0.4291441 32 -80.16032 1
0.6174085 32 -78.15631 1
0.7658229 32 -76.15231 1
0.835797 32 -74.1483 1
0.8978025 32 -72.14429 1
0.9742919 32 -70.14028 1
1.005957 32 -68.13628 1
0.9750485 32 -66.13226 1
0.892138 32 -64.12826 1
0.7699082 32 -62.12425 1
0.650626 32 -60.12024 1
0.5471655 32 -58.11623 1
0.4431016 32 -56.11222 1
0.361801 32 -54.10822 1
0.318116 32 -52.10421 1
0.2764862 32 -50.1002 1
0.2304826 32 -48.09619 1
0.2022755 32 -46.09219 1
0.2029776 32 -44.08818 1
0.2450995 32 -42.08417 1
0.3172024 32 -40.08016 1
0.3957473 32 -38.07615 1
0.4788026 32 -36.07214 1
0.5834234 32 -34.06814 1
0.7077315 32 -32.06413 1
0.8455305 32 -30.06012 1
1.030242 32 -28.05611 1
1.269169 32 -26.0521 1
1.512394 32 -24.0481 1
1.723 32 -22.04409 1
1.899556 32 -20.04008 1
2.043368 32 -18.03607 1
2.151042 32 -16.03206 1
2.232797 32 -14.02806 1
2.304653 32 -12.02405 1
2.379359 32 -10.02004 1
2.470546 32 -8.016032 1
2.573356 32 -6.012024 1
2.667256 32 -4.008016 1
2.739323 32 -2.004008 1
2.800939 32 0 1
2.886268 32 2.004008 1
3.001936 32 4.008016 1
3.127182 32 6.012024 1
3.259623 32 8.016032 1
3.403638 32 10.02004 1
3.552825 32 12.02405 1
3.675838 32 14.02806 1
3.752814 32 16.03206 1
3.813329 32 18.03607 1
3.876879 32 20.04008 1
3.916765 32 22.04409 1
3.894547 32 24.0481 1
3.811979 32 26.0521 1
3.711431 32 28.05611 1
3.620113 32 30.06012 1
3.553348 32 32.06413 1
3.511118 32 34.06814 1
3.461826 32 36.07214 1
3.38445 32 38.07615 1
3.281722 32 40.08016 1
3.183696 32 42.08417 1
3.138394 32 44.08818 1
3.148404 32 46.09219 1
3.164864 32 48.09619 1
3.17467 32 50.1002 1
3.206037 32 52.10421 1
3.259222 32 54.10822 1
3.319009 32 56.11222 1
3.385316 32 58.11623 1
3.460485 32 60.12024 1
3.544427 32 62.12425 1
3.62951 32 64.12826 1
3.705145 32 66.13226 1
3.754853 32 68.13628 1
3.745931 32 70.14028 1
3.685453 32 72.14429 1
3.62882 32 74.1483 1
3.602273 32 76.15231 1
3.594419 32 78.15631 1
3.610381 32 80.16032 1
3.659299 32 82.16433 1
3.713199 32 84.16833 1
3.734192 32 86.17235 1
3.712227 32 88.17635 1
3.681273 32 90.18036 1
3.683953 32 92.18437 1
3.711341 32 94.18838 1
3.731792 32 96.19238 1
3.755565 32 98.1964 1
3.794795 32 100.2004 1
3.835074 32 102.2044 1
3.890894 32 104.2084 1
3.992303 32 106.2124 1
4.153691 32 108.2164 1
4.368384 32 110.2204 1
4.596631 32 112.2244 1
4.803984 32 114.2285 1
4.993742 32 116.2325 1
5.189035 32 118.2365 1
5.392213 32 120.2405 1
5.562374 32 122.2445 1
5.680706 32 124.2485 1
5.773939 32 126.2525 1
5.842474 32 128.2565 1
5.870808 32 130.2605 1
5.87038 32 132.2645 1
5.861069 32 134.2685 1
5.825819 32 136.2726 1
5.729767 32 138.2766 1
5.607602 32 140.2806 1
5.512957 32 142.2846 1
5.445318 32 144.2886 1
5.394527 32 146.2926 1
5.34844 32 148.2966 1
5.286321 32 150.3006 1
5.196962 32 152.3046 1
5.078413 32 154.3086 1
4.942948 32 156.3126 1
4.816086 32 158.3166 1
4.705605 32 160.3206 1
4.600382 32 162.3246 1
4.499474 32 164.3287 1
4.39372 32 166.3327 1
4.260399 32 168.3367 1
4.102397 32 170.3407 1
3.950651 32 172.3447 1
3.812387 32 174.3487 1
3.674571 32 176.3527 1
3.551946 32 178.3567 1
3.444368 32 180.3607 1
3.314169 32 182.3647 1
3.173462 32 184.3687 1
3.069974 32 186.3727 1
2.997043 32 188.3768 1
2.926773 32 190.3808 1
2.849031 32 192.3848 1
2.750847 32 194.3888 1
2.638998 32 196.3928 1
2.542347 32 198.3968 1
2.456369 32 200.4008 1
2.336956 32 202.4048 1
2.156032 32 204.4088 1
1.932267 32 206.4128 1
1.704708 32 208.4168 1
1.480964 32 210.4208 1
1.236985 32 212.4249 1
0.9857135 32 214.4289 1
0.7809038 32 216.4329 1
0.6460188 32 218.4369 1
0.5654048 32 220.4409 1
0.5044999 32 222.4449 1
0.4376977 32 224.4489 1
0.392314 32 226.4529 1
0.4099172 32 228.4569 1
0.4896648 32 230.4609 1
0.6048881 32 232.4649 1
0.723824 32 234.4689 1
0.8256083 32 236.4729 1
0.9130637 32 238.477 1
0.9921908 32 240.481 1
1.068642 32 242.485 1
1.149938 32 244.489 1
1.210576 32 246.493 1
1.219792 32 248.497 1
1.199094 32 250.501 1
1.202855 32 252.505 1
1.255647 32 254.509 1
1.331009 32 256.513 1
1.390011 32 258.517 1
1.408548 32 260.5211 1
1.406752 32 262.5251 1
1.437814 32 264.5291 1
1.52433 32 266.5331 1
1.651667 32 268.5371 1
1.805319 32 270.5411 1
1.987565 32 272.5451 1
2.186318 32 274.5491 1
2.362061 32 276.5531 1
2.482972 32 278.5571 1
2.548297 32 280.5611 1
2.617039 32 282.5651 1
2.737068 32 284.5692 1
2.858671 32 286.5732 1
2.931474 32 288.5771 1
2.968248 32 290.5812 1
2.994349 32 292.5852 1
3.010557 32 294.5892 1
2.995388 32 296.5932 1
2.947791 32 298.5972 1
2.895923 32 300.6012 1
2.858979 32 302.6052 1
2.83633 32 304.6092 1
2.799732 32 306.6132 1
2.708693 32 308.6172 1
2.557572 32 310.6212 1
2.358404 32 312.6252 1
2.12138 32 314.6293 1
1.899499 32 316.6333 1
1.75737 32 318.6373 1
1.701568 32 320.6413 1
1.6945 32 322.6453 1
1.695567 32 324.6493 1
1.695966 32 326.6533 1
1.722089 32 328.6573 1
1.795563 32 330.6613 1
1.932404 32 332.6653 1
2.127931 32 334.6693 1
2.343577 32 336.6733 1
2.551714 32 338.6774 1
2.748021 32 340.6814 1
2.934189 32 342.6854 1
3.110763 32 344.6894 1
3.285069 32 346.6934 1
3.456822 32 348.6974 1
3.618246 32 350.7014 1
3.769133 32 352.7054 1
3.891702 32 354.7094 1
3.969807 32 356.7134 1
4.012965 32 358.7174 1
4.021441 32 360.7214 1
3.986761 32 362.7255 1
3.919875 32 364.7295 1
3.856287 32 366.7335 1
3.828941 32 368.7375 1
3.82164 32 370.7415 1
3.79714 32 372.7455 1
3.772032 32 374.7495 1
3.785416 32 376.7535 1
3.828442 32 378.7575 1
3.870974 32 380.7615 1
3.894428 32 382.7655 1
3.886816 32 384.7695 1
3.846092 32 386.7736 1
3.782578 32 388.7776 1
3.709452 32 390.7816 1
3.62167 32 392.7856 1
3.498896 32 394.7896 1
3.331902 32 396.7936 1
3.126377 32 398.7976 1
2.909613 32 400.8016 1
2.719529 32 402.8056 1
2.57459 32 404.8096 1
2.483538 32 406.8136 1
2.444859 32 408.8176 1
2.441317 32 410.8217 1
2.449219 32 412.8257 1
2.459755 32 414.8297 1
2.494038 32 416.8337 1
2.571177 32 418.8377 1
2.672687 32 420.8417 1
2.745476 32 422.8457 1
2.760521 32 424.8497 1
2.72143 32 426.8537 1
2.631674 32 428.8577 1
2.505302 32 430.8617 1
2.365247 32 432.8657 1
2.242829 32 434.8698 1
2.179875 32 436.8737 1
2.180605 32 438.8777 1
2.201807 32 440.8818 1
2.221228 32 442.8858 1
2.25779 32 444.8898 1
2.319605 32 446.8938 1
2.387467 32 448.8978 1
2.455794 32 450.9018 1
2.541659 32 452.9058 1
2.636478 32 454.9098 1
2.708847 32 456.9138 1
2.75094 32 458.9178 1
2.776818 32 460.9218 1
2.79759 32 462.9258 1
2.817184 32 464.9299 1
2.829008 32 466.9339 1
2.829516 32 468.9379 1
2.832631 32 470.9419 1
2.834645 32 472.9459 1
2.816067 32 474.9499 1
2.780214 32 476.9539 1
2.738347 32 478.9579 1
2.696321 32 480.9619 1
2.658458 32 482.9659 1
2.614669 32 484.9699 1
2.558436 32 486.9739 1
2.528119 32 488.978 1
2.572243 32 490.982 1
2.673983 32 492.986 1
2.777045 32 494.99 1
2.847556 32 496.994 1
2.871744 32 498.998 1
2.850983 32 501.002 1
2.801933 32 503.006 1
2.743075 32 505.01 1
2.669163 32 507.014 1
2.55403 32 509.018 1
2.394389 32 511.022 1
2.212153 32 513.0261 1
2.020744 32 515.0301 1
1.817958 32 517.0341 1
1.616587 32 519.0381 1
1.456724 32 521.0421 1
1.369273 32 523.0461 1
1.351997 32 525.0501 1
1.368881 32 527.0541 1
1.372084 32 529.0581 1
1.356359 32 531.0621 1
1.353468 32 533.0662 1
1.37092 32 535.0701 1
1.387966 32 537.0742 1
1.409274 32 539.0782 1
1.461773 32 541.0822 1
1.535653 32 543.0862 1
1.590687 32 545.0902 1
1.620167 32 547.0942 1
1.645749 32 549.0982 1
1.660334 32 551.1022 1
1.655435 32 553.1062 1
1.662858 32 555.1102 1
1.707328 32 557.1143 1
1.77164 32 559.1182 1
1.825523 32 561.1223 1
1.853831 32 563.1263 1
1.868022 32 565.1302 1
1.872531 32 567.1343 1
1.852571 32 569.1383 1
1.8111 32 571.1423 1
1.756268 32 573.1463 1
1.68491 32 575.1503 1
1.605067 32 577.1543 1
1.518673 32 579.1583 1
1.425514 32 581.1624 1
1.341167 32 583.1663 1
1.269359 32 585.1703 1
1.215303 32 587.1744 1
1.188133 32 589.1783 1
1.162623 32 591.1824 1
1.115783 32 593.1864 1
1.05664 32 595.1904 1
0.9663889 32 597.1944 1
0.8098216 32 599.1984 1
0.611718 32 601.2024 1
0.4211086 32 603.2064 1
0.2549624 32 605.2104 1
0.1030037 32 607.2144 1
-0.03691264 32 609.2184 1
-0.1408102 32 611.2225 1
-0.2106287 32 613.2264 1
-0.2752589 32 615.2305 1
-0.3341579 32 617.2345 1
-0.3737707 32 619.2385 1
-0.3963949 32 621.2425 1
-0.4129138 32 623.2465 1
-0.4366474 32 625.2505 1
-0.4638841 32 627.2545 1
-0.4804856 32 629.2585 1
-0.4934544 32 631.2625 1
-0.5036165 32 633.2665 1
-0.4934633 32 635.2706 1
-0.4581372 32 637.2745 1
-0.4137956 32 639.2786 1
-0.3827085 32 641.2826 1
-0.3745084 32 643.2866 1
-0.3787774 32 645.2906 1
-0.3790361 32 647.2946 1
-0.3757166 32 649.2986 1
-0.3724526 32 651.3026 1
-0.3551427 32 653.3066 1
-0.3069235 32 655.3106 1
-0.2313365 32 657.3146 1
-0.1564977 32 659.3187 1
-0.1261275 32 661.3226 1
-0.1453835 32 663.3267 1
-0.1605512 32 665.3307 1
-0.1405394 32 667.3347 1
-0.1152102 32 669.3387 1
-0.1240124 32 671.3427 1
-0.1669397 32 673.3467 1
-0.2269142 32 675.3507 1
-0.2957884 32 677.3547 1
-0.3539648 32 679.3587 1
-0.3830672 32 681.3627 1
-0.3852301 32 683.3668 1
-0.3661611 32 685.3707 1
-0.3311487 32 687.3748 1
-0.2855832 32 689.3788 1
-0.2297426 32 691.3828 1
-0.1552683 32 693.3868 1
-0.05327021 32 695.3908 1
0.07633629 32 697.3948 1
0.2270249 32 699.3988 1
0.3987119 32 701.4028 1
0.5994085 32 703.4068 1
0.8123627 32 705.4108 1
1.012941 32 707.4149 1
1.191375 32 709.4188 1
1.327934 32 711.4229 1
1.417591 32 713.4269 1
1.487176 32 715.4308 1
1.551752 32 717.4349 1
1.609978 32 719.4389 1
1.675815 32 721.4429 1
1.771816 32 723.4469 1
1.900854 32 725.4509 1
2.039145 32 727.4549 1
2.163635 32 729.4589 1
2.26536 32 731.463 1
2.348035 32 733.4669 1
2.431127 32 735.4709 1
2.535419 32 737.475 1
2.64532 32 739.4789 1
2.711463 32 741.483 1
2.709395 32 743.487 1
2.661121 32 745.491 1
2.603871 32 747.495 1
2.551864 32 749.499 1
2.501582 32 751.503 1
2.462951 32 753.507 1
2.439979 32 755.511 1
2.417473 32 757.515 1
2.382747 32 759.519 1
2.320235 32 761.5231 1
2.222661 32 763.527 1
2.09677 32 765.5311 1
1.945313 32 767.5351 1
1.796795 32 769.5391 1
1.687845 32 771.5431 1
1.604424 32 773.5471 1
1.509049 32 775.5511 1
1.380458 32 777.5551 1
1.224246 32 779.5591 1
1.057488 32 781.5631 1
0.8882079 32 783.5671 1
0.7259863 32 785.5712 1
0.5718925 32 787.5751 1
0.4079623 32 789.5792 1
0.2232864 32 791.5832 1
0.02502513 32 793.5872 1
-0.1727718 32 795.5912 1
-0.3402172 32 797.5952 1
-0.4536422 32 799.5992 1
-0.5234294 32 801.6032 1
-0.5624227 32 803.6072 1
-0.5698287 32 805.6112 1
-0.552274 32 807.6152 1
-0.521131 32 809.6193 1
-0.4812209 32 811.6232 1
-0.4417001 32 813.6273 1
-0.4100659 32 815.6313 1
-0.383779 32 817.6353 1
-0.3455742 32 819.6393 1
-0.2700571 32 821.6433 1
-0.1489702 32 823.6473 1
0.006755193 32 825.6513 1
0.1724986 32 827.6553 1
0.3379318 32 829.6593 1
0.5146436 32 831.6633 1
0.6908745 32 833.6674 1
0.8402364 32 835.6713 1
0.9502428 32 837.6754 1
1.012146 32 839.6794 1
1.023627 32 841.6833 1
0.99565 32 843.6874 1
0.9445416 32 845.6914 1
0.8881583 32 847.6954 1
0.8447706 32 849.6994 1
0.82511 32 851.7034 1
0.8290226 32 853.7074 1
0.8556963 32 855.7114 1
0.9114091 32 857.7155 1
0.9917665 32 859.7194 1
1.083858 32 861.7234 1
1.185241 32 863.7275 1
1.292125 32 865.7314 1
1.386395 32 867.7355 1
1.446184 32 869.7395 1
1.468485 32 871.7435 1
1.470323 32 873.7475 1
1.465307 32 875.7515 1
1.456663 32 877.7555 1
1.448087 32 879.7595 1
1.450294 32 881.7635 1
1.485108 32 883.7675 1
1.562746 32 885.7715 1
1.647881 32 887.7756 1
1.697741 32 889.7795 1
1.735007 32 891.7836 1
1.797941 32 893.7876 1
1.856665 32 895.7916 1
1.873854 32 897.7956 1
1.87007 32 899.7996 1
1.866305 32 901.8036 1
1.858429 32 903.8076 1
1.856656 32 905.8116 1
1.883179 32 907.8156 1
1.950999 32 909.8196 1
2.05653 32 911.8237 1
2.193935 32 913.8276 1
2.362457 32 915.8317 1
2.543888 32 917.8357 1
2.710895 32 919.8397 1
2.853698 32 921.8437 1
2.968618 32 923.8477 1
3.046167 32 925.8517 1
3.078926 32 927.8557 1
3.060995 32 929.8597 1
3.016159 32 931.8637 1
2.986251 32 933.8677 1
2.976074 32 935.8718 1
2.957758 32 937.8757 1
2.903375 32 939.8798 1
2.819433 32 941.8838 1
2.743273 32 943.8878 1
2.689796 32 945.8918 1
2.643969 32 947.8958 1
2.597625 32 949.8998 1
2.553821 32 951.9038 1
2.51391 32 953.9078 1
2.496969 32 955.9118 1
2.53849 32 957.9158 1
2.642624 32 959.9199 1
2.761394 32 961.9238 1
2.848748 32 963.9279 1
2.911897 32 965.9319 1
2.984911 32 967.9359 1
3.089899 32 969.9399 1
3.226201 32 971.9439 1
3.38396 32 973.9479 1
3.559525 32 975.9519 1
3.727177 32 977.9559 1
3.843952 32 979.9599 1
3.915791 32 981.9639 1
3.974026 32 983.968 1
4.032016 32 985.9719 1
4.084993 32 987.976 1
4.107268 32 989.98 1
4.0864 32 991.9839 1
4.032739 32 993.988 1
3.967698 32 995.992 1
3.903984 32 997.996 1
1.675346 33 -200.4008 1
1.84054 33 -198.3968 1
1.975278 33 -196.3928 1
2.079726 33 -194.3888 1
2.181041 33 -192.3848 1
2.278581 33 -190.3808 1
2.3459 33 -188.3768 1
2.357562 33 -186.3727 1
2.312014 33 -184.3687 1
2.245498 33 -182.3647 1
2.159304 33 -180.3607 1
2.056084 33 -178.3567 1
1.927613 33 -176.3527 1
1.785061 33 -174.3487 1
1.614511 33 -172.3447 1
1.406571 33 -170.3407 1
1.201825 33 -168.3367 1
1.040427 33 -166.3327 1
0.9128663 33 -164.3287 1
0.796396 33 -162.3246 1
0.6915408 33 -160.3206 1
0.5907524 33 -158.3166 1
0.4698497 33 -156.3126 1
0.3396521 33 -154.3086 1
0.1976506 33 -152.3046 1
0.1044281 33 -150.3006 1
0.05487831 33 -148.2966 1
0.04233615 33 -146.2926 1
0.02039528 33 -144.2886 1
0.0003021459 33 -142.2846 1
-0.002435317 33 -140.2806 1
0.01274629 33 -138.2766 1
0.039705 33 -136.2726 1
0.07128761 33 -134.2685 1
0.08322012 33 -132.2645 1
0.07330757 33 -130.2605 1
0.04787001 33 -128.2565 1
0.006553322 33 -126.2525 1
-0.03970786 33 -124.2485 1
-0.08352485 33 -122.2445 1
-0.1158396 33 -120.2405 1
-0.1349813 33 -118.2365 1
-0.1326478 33 -116.2325 1
-0.1132311 33 -114.2285 1
-0.08278222 33 -112.2244 1
-0.04000467 33 -110.2204 1
-0.04756721 33 -108.2164 1
-0.1128021 33 -106.2124 1
-0.1946861 33 -104.2084 1
-0.2627225 33 -102.2044 1
-0.2812865 33 -100.2004 1
-0.2747297 33 -98.1964 1
-0.2453726 33 -96.19238 1
-0.2065139 33 -94.18838 1
-0.1386102 33 -92.18437 1
-0.08145753 33 -90.18036 1
-0.04591988 33 -88.17635 1
-0.04424357 33 -86.17235 1
-0.0729152 33 -84.16833 1
-0.1106444 33 -82.16433 1
-0.1580028 33 -80.16032 1
-0.2318667 33 -78.15631 1
-0.340533 33 -76.15231 1
-0.4835582 33 -74.1483 1
-0.6442315 33 -72.14429 1
-0.7932052 33 -70.14028 1
-0.8807171 33 -68.13628 1
-0.8920385 33 -66.13226 1
-0.8706841 33 -64.12826 1
-0.8596837 33 -62.12425 1
-0.8316652 33 -60.12024 1
-0.7691714 33 -58.11623 1
-0.6519409 33 -56.11222 1
-0.4891316 33 -54.10822 1
-0.3429341 33 -52.10421 1
-0.2562533 33 -50.1002 1
-0.2188236 33 -48.09619 1
-0.2138052 33 -46.09219 1
-0.2187249 33 -44.08818 1
-0.2664227 33 -42.08417 1
-0.3823178 33 -40.08016 1
-0.5615542 33 -38.07615 1
-0.7939299 33 -36.07214 1
-1.042073 33 -34.06814 1
-1.256257 33 -32.06413 1
-1.414206 33 -30.06012 1
-1.520876 33 -28.05611 1
-1.57522 33 -26.0521 1
-1.572002 33 -24.0481 1
-1.524898 33 -22.04409 1
-1.484795 33 -20.04008 1
-1.471794 33 -18.03607 1
-1.447932 33 -16.03206 1
-1.390054 33 -14.02806 1
-1.316622 33 -12.02405 1
-1.26053 33 -10.02004 1
-1.284347 33 -8.016032 1
-1.374403 33 -6.012024 1
-1.491055 33 -4.008016 1
-1.595735 33 -2.004008 1
-1.679075 33 0 1
-1.73487 33 2.004008 1
-1.746363 33 4.008016 1
-1.718104 33 6.012024 1
-1.659545 33 8.016032 1
-1.599882 33 10.02004 1
-1.568165 33 12.02405 1
-1.556288 33 14.02806 1
-1.538288 33 16.03206 1
-1.52467 33 18.03607 1
-1.530814 33 20.04008 1
-1.572473 33 22.04409 1
-1.661723 33 24.0481 1
-1.776469 33 26.0521 1
-1.908066 33 28.05611 1
-2.046179 33 30.06012 1
-2.177966 33 32.06413 1
-2.232478 33 34.06814 1
-2.204631 33 36.07214 1
-2.147278 33 38.07615 1
-2.115074 33 40.08016 1
-2.124624 33 42.08417 1
-2.159812 33 44.08818 1
-2.196167 33 46.09219 1
-2.227148 33 48.09619 1
-2.289449 33 50.1002 1
-2.407446 33 52.10421 1
-2.531296 33 54.10822 1
-2.647272 33 56.11222 1
-2.761234 33 58.11623 1
-2.876696 33 60.12024 1
-3.017006 33 62.12425 1
-3.192583 33 64.12826 1
-3.413083 33 66.13226 1
-3.656466 33 68.13628 1
-3.903878 33 70.14028 1
-4.125996 33 72.14429 1
-4.327257 33 74.1483 1
-4.520151 33 76.15231 1
-4.707376 33 78.15631 1
-4.876964 33 80.16032 1
-5.008886 33 82.16433 1
-5.114972 33 84.16833 1
-5.18373 33 86.17235 1
-5.239462 33 88.17635 1
-5.290071 33 90.18036 1
-5.364199 33 92.18437 1
-5.494495 33 94.18838 1
-5.683299 33 96.19238 1
-5.897348 33 98.1964 1
-6.09562 33 100.2004 1
-6.26878 33 102.2044 1
-6.403666 33 104.2084 1
-6.507582 33 106.2124 1
-6.603917 33 108.2164 1
-6.713068 33 110.2204 1
-6.884233 33 112.2244 1
-7.033339 33 114.2285 1
-7.13929 33 116.2325 1
-7.207635 33 118.2365 1
-7.262125 33 120.2405 1
-7.33356 33 122.2445 1
-7.387553 33 124.2485 1
-7.417707 33 126.2525 1
-7.420599 33 128.2565 1
-7.413347 33 130.2605 1
-7.415328 33 132.2645 1
-7.378214 33 134.2685 1
-7.274218 33 136.2726 1
-7.122251 33 138.2766 1
-6.961656 33 140.2806 1
-6.835466 33 142.2846 1
-6.735283 33 144.2886 1
-6.598358 33 146.2926 1
-6.400338 33 148.2966 1
-6.164164 33 150.3006 1
-5.906254 33 152.3046 1
-5.636784 33 154.3086 1
-5.385192 33 156.3126 1
-5.19716 33 158.3166 1
-5.077848 33 160.3206 1
-4.992645 33 162.3246 1
-4.882041 33 164.3287 1
-4.731006 33 166.3327 1
-4.55198 33 168.3367 1
-4.356213 33 170.3407 1
-4.166203 33 172.3447 1
-3.989007 33 174.3487 1
-3.840111 33 176.3527 1
-3.687769 33 178.3567 1
-3.559827 33 180.3607 1
-3.496122 33 182.3647 1
-3.468849 33 184.3687 1
-3.455627 33 186.3727 1
-3.469854 33 188.3768 1
-3.511076 33 190.3808 1
-3.581085 33 192.3848 1
-3.663156 33 194.3888 1
-3.756171 33 196.3928 1
-3.836496 33 198.3968 1
-3.862573 33 200.4008 1
-3.849733 33 202.4048 1
-3.837016 33 204.4088 1
-3.862694 33 206.4128 1
-3.888011 33 208.4168 1
-3.881227 33 210.4208 1
-3.84647 33 212.4249 1
-3.797413 33 214.4289 1
-3.757239 33 216.4329 1
-3.730227 33 218.4369 1
-3.70726 33 220.4409 1
-3.698578 33 222.4449 1
-3.710577 33 224.4489 1
-3.73958 33 226.4529 1
-3.745394 33 228.4569 1
-3.749641 33 230.4609 1
-3.764285 33 232.4649 1
-3.803683 33 234.4689 1
-3.842691 33 236.4729 1
-3.864911 33 238.477 1
-3.876561 33 240.481 1
-3.880645 33 242.485 1
-3.851082 33 244.489 1
-3.790146 33 246.493 1
-3.734448 33 248.497 1
-3.694311 33 250.501 1
-3.673946 33 252.505 1
-3.660199 33 254.509 1
-3.628357 33 256.513 1
-3.554287 33 258.517 1
-3.485944 33 260.5211 1
-3.431425 33 262.5251 1
-3.412802 33 264.5291 1
-3.433234 33 266.5331 1
-3.49921 33 268.5371 1
-3.610976 33 270.5411 1
-3.755232 33 272.5451 1
-3.916561 33 274.5491 1
-4.079624 33 276.5531 1
-4.231829 33 278.5571 1
-4.350858 33 280.5611 1
-4.422218 33 282.5651 1
-4.457817 33 284.5692 1
-4.498936 33 286.5732 1
-4.558321 33 288.5771 1
-4.616666 33 290.5812 1
-4.656177 33 292.5852 1
-4.711722 33 294.5892 1
-4.79459 33 296.5932 1
-4.943001 33 298.5972 1
-5.116067 33 300.6012 1
-5.28056 33 302.6052 1
-5.425185 33 304.6092 1
-5.544508 33 306.6132 1
-5.643402 33 308.6172 1
-5.736646 33 310.6212 1
-5.785747 33 312.6252 1
-5.776663 33 314.6293 1
-5.681704 33 316.6333 1
-5.507403 33 318.6373 1
-5.308317 33 320.6413 1
-5.131335 33 322.6453 1
-4.985922 33 324.6493 1
-4.854033 33 326.6533 1
-4.722416 33 328.6573 1
-4.613103 33 330.6613 1
-4.52645 33 332.6653 1
-4.451022 33 334.6693 1
-4.383519 33 336.6733 1
-4.338732 33 338.6774 1
-4.313342 33 340.6814 1
-4.306197 33 342.6854 1
-4.315903 33 344.6894 1
-4.328197 33 346.6934 1
-4.304391 33 348.6974 1
-4.253735 33 350.7014 1
-4.199957 33 352.7054 1
-4.157258 33 354.7094 1
-4.108269 33 356.7134 1
-4.076387 33 358.7174 1
-4.05155 33 360.7214 1
-4.006942 33 362.7255 1
-3.959365 33 364.7295 1
-3.910736 33 366.7335 1
-3.829362 33 368.7375 1
-3.706364 33 370.7415 1
-3.568666 33 372.7455 1
