P8_amp TP8_amp CP6_amp ROI_GA_amp P8_lat TP8_lat CP6_lat ROI_GA_lat emotion ID Trial hem
-2.337045 13.38222 -24.26892 -4.407917 190.3808 190.3808 190.3808 190.3808 2 67 98 2
13.96869 -9.157101 7.523319 4.111637 206.4128 190.3808 206.4128 201.0688 2 67 102 2
-0.5166258 -4.192122 -23.04543 -9.251393 196.3928 196.3928 196.3928 196.3928 2 67 103 2
20.02939 6.203338 -1.286383 8.31545 206.4128 206.4128 206.4128 206.4128 2 67 107 2
-0.4324059 -1.643258 -11.93082 -4.668828 206.4128 206.4128 190.3808 201.0688 3 67 4 2
-10.77929 3.25316 3.053575 -1.490851 192.3848 190.3808 198.3968 193.7208 3 67 7 2
-12.09809 -11.56272 -0.359663 -8.006825 200.4008 198.3968 202.4048 200.4008 3 67 14 2
-5.574729 2.99526 -12.57562 -5.051697 206.4128 206.4128 206.4128 206.4128 3 67 17 2
23.65219 19.64303 20.83129 21.3755 190.3808 206.4128 192.3848 196.3928 3 67 19 2
-0.35697 -3.288528 -1.312191 -1.652563 190.3808 190.3808 192.3848 191.0488 3 67 20 2
4.385099 25.10894 12.37932 13.95779 196.3928 206.4128 206.4128 203.0728 3 67 27 2
6.599073 -15.35668 -1.489173 -3.415593 206.4128 206.4128 206.4128 206.4128 3 67 33 2
-34.74432 -15.00323 -9.321584 -19.68971 190.3808 190.3808 190.3808 190.3808 3 67 36 2
-20.71509 -32.25594 1.947799 -17.00774 206.4128 206.4128 206.4128 206.4128 3 67 44 2
3.59144 -12.7291 -9.557674 -6.231778 204.4088 206.4128 206.4128 205.7448 3 67 47 2
14.68469 1.340058 -12.79817 1.075527 190.3808 192.3848 206.4128 196.3928 3 67 49 2
-16.99521 -26.39137 -30.39091 -24.5925 206.4128 206.4128 206.4128 206.4128 3 67 53 2
-3.074955 -3.848664 1.640933 -1.760896 202.4048 204.4088 190.3808 199.0648 3 67 56 2
20.58576 3.951127 5.752857 10.09658 206.4128 206.4128 206.4128 206.4128 3 67 58 2
3.268025 -18.56128 4.866453 -3.4756 198.3968 198.3968 200.4008 199.0648 3 67 60 2
23.8007 19.71267 17.52773 20.34704 190.3808 194.3888 190.3808 191.7168 3 67 61 2
4.977815 13.62912 25.45728 14.68807 196.3928 190.3808 198.3968 195.0568 3 67 65 2
-30.10729 -16.65971 -20.05748 -22.27483 190.3808 190.3808 190.3808 190.3808 3 67 68 2
-14.40912 -0.2560878 0.3853137 -4.759965 200.4008 206.4128 190.3808 199.0648 3 67 70 2
14.01983 19.07782 -6.039255 9.019465 206.4128 198.3968 190.3808 198.3968 3 67 71 2
-22.88422 10.56186 -29.76081 -14.02772 206.4128 190.3808 206.4128 201.0688 3 67 74 2
-5.447521 4.99748 8.71882 2.75626 190.3808 190.3808 200.4008 193.7208 3 67 78 2
9.537166 24.41024 16.45452 16.80064 190.3808 190.3808 194.3888 191.7168 3 67 82 2
-13.18374 -14.26797 -24.52545 -17.32572 190.3808 196.3928 190.3808 192.3848 3 67 85 2
6.72712 34.07588 -11.94348 9.619842 192.3848 190.3808 192.3848 191.7168 3 67 88 2
-4.343729 -4.435685 -0.3830423 -3.054152 204.4088 206.4128 204.4088 205.0768 3 67 93 2
0.1158274 -26.20319 -29.05748 -18.38161 206.4128 206.4128 206.4128 206.4128 3 67 95 2
18.71817 -11.43546 17.69746 8.326724 206.4128 200.4008 206.4128 204.4088 3 67 97 2
-24.56942 -35.88737 -23.73635 -28.06438 192.3848 198.3968 198.3968 196.3928 3 67 100 2
62.10632 -7.026394 17.5319 24.20394 190.3808 202.4048 190.3808 194.3888 3 67 106 2
-17.35572 -11.45944 -17.34255 -15.3859 206.4128 194.3888 206.4128 202.4048 3 67 108 2
20.73601 -13.31028 14.32402 7.249915 190.3808 206.4128 192.3848 196.3928 3 67 110 2
15.05096 40.80122 -0.412197 18.47999 206.4128 206.4128 198.3968 203.7408 3 67 111 2
-9.136321 -8.304176 -1.900251 -6.446917 194.3888 206.4128 192.3848 197.7288 4 67 2 2
13.90024 -13.67535 -0.6751008 -0.1500684 200.4008 200.4008 198.3968 199.7328 4 67 8 2
-10.5887 -10.36775 5.681109 -5.091781 202.4048 204.4088 204.4088 203.7408 4 67 12 2
3.042369 7.116507 -10.93147 -0.2575327 190.3808 190.3808 190.3808 190.3808 4 67 24 2
14.51828 -10.45683 1.190192 1.750548 206.4128 202.4048 190.3808 199.7328 4 67 28 2
9.451403 2.167972 2.746914 4.788763 198.3968 198.3968 198.3968 198.3968 4 67 35 2
36.34692 25.19226 5.902314 22.4805 206.4128 206.4128 206.4128 206.4128 4 67 63 2
20.74032 18.74832 12.81525 17.43463 190.3808 206.4128 190.3808 195.7248 4 67 66 2
-17.17649 1.755878 2.246941 -4.391224 200.4008 206.4128 204.4088 203.7408 4 67 76 2
13.79276 -10.76629 9.89596 4.307478 192.3848 198.3968 190.3808 193.7208 4 67 81 2
38.24554 3.530327 41.45615 27.74401 190.3808 190.3808 190.3808 190.3808 4 67 90 2
3.515933 -12.82777 7.771737 -0.5133677 204.4088 206.4128 206.4128 205.7448 4 67 94 2
5.280354 16.45836 8.759121 10.16594 190.3808 190.3808 190.3808 190.3808 4 67 101 2
-11.62526 7.251759 -15.30895 -6.560815 190.3808 190.3808 190.3808 190.3808 4 67 104 2
17.56572 1.489433 -0.2499347 6.268406 190.3808 206.4128 206.4128 201.0688 4 67 109 2
6.626869 -10.48513 -11.58012 -5.146125 206.4128 206.4128 212.4249 208.4168 1 70 3 2
30.91839 -67.95798 2.964094 -11.3585 222.4449 220.4409 206.4128 216.4329 1 70 5 2
54.7246 33.95437 27.61664 38.7652 206.4128 206.4128 206.4128 206.4128 1 70 10 2
25.22811 7.059402 7.989639 13.42572 222.4449 206.4128 206.4128 211.7569 1 70 13 2
48.16343 15.63703 12.66763 25.48936 222.4449 222.4449 206.4128 217.1009 1 70 15 2
18.16282 -8.788298 8.693534 6.022685 222.4449 206.4128 206.4128 211.7569 1 70 17 2
21.87323 -25.2359 2.349993 -0.3375588 222.4449 220.4409 220.4409 221.1089 1 70 20 2
7.759696 -7.61213 13.65018 4.599249 206.4128 206.4128 206.4128 206.4128 1 70 25 2
-7.482511 -20.89471 13.92397 -4.81775 218.4369 216.4329 206.4128 213.7608 1 70 29 2
64.04086 14.80737 33.00458 37.28427 206.4128 222.4449 206.4128 211.7569 1 70 32 2
24.01101 7.981155 -3.453432 9.512911 222.4449 206.4128 222.4449 217.1009 1 70 34 2
70.65318 7.375628 43.34108 40.45663 222.4449 222.4449 220.4409 221.7769 1 70 38 2
50.83181 34.19132 19.99389 35.00567 218.4369 222.4449 206.4128 215.7649 1 70 43 2
-22.92165 -15.56481 -15.20337 -17.89661 222.4449 208.4168 222.4449 217.7689 1 70 44 2
-16.64079 -37.10291 -19.14686 -24.29685 222.4449 206.4128 222.4449 217.1009 1 70 48 2
-7.153422 -27.44714 -23.13784 -19.24613 206.4128 206.4128 206.4128 206.4128 1 70 50 2
3.405515 -12.87634 -11.51893 -6.996584 206.4128 206.4128 206.4128 206.4128 1 70 54 2
85.56815 1.964708 -6.983859 26.84966 222.4449 222.4449 222.4449 222.4449 1 70 56 2
34.59673 -19.03498 32.72493 16.09556 206.4128 218.4369 206.4128 210.4208 1 70 58 2
56.94156 8.861974 17.63311 27.81221 206.4128 218.4369 206.4128 210.4208 1 70 59 2
40.76857 6.476481 12.29918 19.84808 220.4409 212.4249 208.4168 213.7608 1 70 61 2
48.18863 32.82195 34.8758 38.6288 208.4168 206.4128 222.4449 212.4249 1 70 65 2
55.27355 0.3297982 27.07763 27.56033 214.4289 222.4449 206.4128 214.4289 1 70 68 2
3.4945 -23.4363 -8.389737 -9.443845 206.4128 206.4128 206.4128 206.4128 1 70 70 2
39.00767 -33.71539 12.61257 5.968283 206.4128 220.4409 222.4449 216.4329 1 70 74 2
9.246345 6.71778 -28.43851 -4.158129 214.4289 220.4409 206.4128 213.7608 1 70 76 2
-11.16167 -11.40833 -2.179885 -8.249961 222.4449 222.4449 206.4128 217.1009 1 70 81 2
-20.96513 -23.1696 9.624592 -11.50338 206.4128 212.4249 206.4128 208.4168 1 70 85 2
7.524944 -0.4973055 25.19035 10.73933 222.4449 222.4449 206.4128 217.1009 1 70 86 2
29.52681 29.15814 24.22433 27.63643 222.4449 216.4329 214.4289 217.7689 1 70 90 2
19.20168 1.380442 21.79443 14.12552 212.4249 206.4128 206.4128 208.4168 1 70 91 2
17.59941 -12.2451 6.128761 3.827692 210.4208 222.4449 210.4208 214.4289 1 70 95 2
28.03098 -15.95955 -0.2322698 3.946389 206.4128 206.4128 206.4128 206.4128 1 70 97 2
-1.823231 -21.22704 -8.567379 -10.53922 216.4329 218.4369 216.4329 217.1009 1 70 99 2
-31.82111 -62.42995 -30.81125 -41.68744 220.4409 222.4449 218.4369 220.4409 1 70 104 2
32.3992 4.144269 8.079411 14.87429 214.4289 212.4249 218.4369 215.0969 1 70 107 2
9.338861 13.30174 33.31684 18.65248 208.4168 220.4409 206.4128 211.7569 1 70 113 2
-5.875465 -21.96246 -18.5171 -15.45167 222.4449 222.4449 206.4128 217.1009 1 70 116 2
24.42482 39.19233 -0.1437185 21.15781 206.4128 206.4128 206.4128 206.4128 1 70 117 2
14.73867 -5.083107 -6.719792 0.9785894 206.4128 206.4128 206.4128 206.4128 1 70 122 2
26.06898 -7.544 32.67226 17.06574 214.4289 218.4369 206.4128 213.0928 1 70 124 2
-11.52304 -26.14017 -17.36018 -18.34113 208.4168 210.4208 206.4128 208.4168 1 70 132 2
33.47628 1.958242 30.63443 22.02299 206.4128 212.4249 208.4168 209.0848 1 70 134 2
33.95424 17.68287 8.310477 19.98253 206.4128 214.4289 206.4128 209.0848 1 70 135 2
61.41726 27.1571 34.12433 40.89956 208.4168 214.4289 222.4449 215.0969 1 70 137 2
-22.32648 -30.55125 17.40813 -11.8232 210.4208 222.4449 206.4128 213.0928 1 70 140 2
9.861206 -0.912798 0.319286 3.089231 216.4329 222.4449 218.4369 219.1049 1 70 149 2
-19.84675 -15.0499 -31.48199 -22.12621 206.4128 206.4128 222.4449 211.7569 1 70 150 2
12.40273 -19.29597 14.78887 2.631876 214.4289 206.4128 222.4449 214.4289 1 70 154 2
6.420018 -9.606126 -2.073419 -1.753175 206.4128 206.4128 206.4128 206.4128 1 70 159 2
-4.617238 -29.50377 -14.22981 -16.11694 216.4329 208.4168 210.4208 211.7569 1 70 163 2
46.67713 0.1467434 32.26082 26.36157 206.4128 212.4249 206.4128 208.4168 1 70 164 2
11.7368 -3.627026 20.31344 9.474403 206.4128 222.4449 206.4128 211.7569 1 70 166 2
24.10515 -6.599688 11.50467 9.670047 206.4128 206.4128 206.4128 206.4128 2 70 6 2
30.51656 14.54712 22.04388 22.36919 206.4128 222.4449 206.4128 211.7569 2 70 8 2
57.65517 25.72793 22.80237 35.39515 206.4128 212.4249 206.4128 208.4168 2 70 14 2
6.122985 -42.30745 19.52747 -5.55233 216.4329 216.4329 216.4329 216.4329 2 70 16 2
44.63616 5.786098 4.671426 18.36456 206.4128 214.4289 206.4128 209.0848 2 70 18 2
-16.16972 5.838589 -37.01299 -15.78137 212.4249 210.4208 210.4208 211.0889 2 70 21 2
9.809114 -8.391258 -19.77891 -6.12035 222.4449 212.4249 222.4449 219.1049 2 70 24 2
16.51408 -14.15938 -10.3291 -2.65813 216.4329 206.4128 206.4128 209.7528 2 70 28 2
4.665092 -12.44063 -32.31038 -13.36197 206.4128 218.4369 206.4128 210.4208 2 70 30 2
26.14864 -13.53285 -12.62475 -0.002984365 222.4449 206.4128 206.4128 211.7569 2 70 33 2
47.37523 -15.53464 13.86215 15.23425 218.4369 220.4409 218.4369 219.1049 2 70 37 2
68.50964 42.95005 61.59296 57.68422 206.4128 210.4208 206.4128 207.7488 2 70 39 2
12.19282 3.775784 13.95641 9.975006 206.4128 206.4128 206.4128 206.4128 2 70 40 2
26.46358 12.47182 4.217635 14.38435 206.4128 206.4128 206.4128 206.4128 2 70 42 2
8.75742 2.97394 -4.653122 2.359412 206.4128 212.4249 206.4128 208.4168 2 70 51 2
56.37302 -48.46403 -2.365885 1.847701 206.4128 208.4168 208.4168 207.7488 2 70 57 2
-1.573288 -20.44798 -3.100065 -8.373776 206.4128 210.4208 214.4289 210.4208 2 70 64 2
34.07921 7.990105 5.657855 15.90906 206.4128 222.4449 222.4449 217.1009 2 70 66 2
30.13046 -0.221753 34.77864 21.56245 206.4128 206.4128 206.4128 206.4128 2 70 72 2
15.81536 -56.78319 11.19453 -9.924436 206.4128 206.4128 206.4128 206.4128 2 70 73 2
34.48077 -31.90037 19.68779 7.422729 214.4289 206.4128 206.4128 209.0848 2 70 77 2
6.702664 9.005474 3.784815 6.497651 206.4128 206.4128 206.4128 206.4128 2 70 80 2
20.0167 30.00627 1.115495 17.04616 222.4449 222.4449 206.4128 217.1009 2 70 83 2
-5.674823 -16.06903 3.332341 -6.137171 222.4449 206.4128 222.4449 217.1009 2 70 88 2
-39.84224 -41.33275 -2.12322 -27.76607 210.4208 208.4168 222.4449 213.7608 2 70 93 2
0.2122707 -20.26087 4.166852 -5.293917 206.4128 206.4128 220.4409 211.0889 2 70 111 2
16.90749 1.544127 6.768705 8.406775 216.4329 206.4128 208.4168 210.4208 2 70 115 2
-5.084974 -19.77168 20.21002 -1.548877 212.4249 210.4208 212.4249 211.7569 2 70 119 2
9.787964 -14.07862 20.30025 5.336534 216.4329 210.4208 222.4449 216.4329 2 70 121 2
7.901248 -18.58488 -2.883493 -4.522374 222.4449 214.4289 206.4128 214.4289 2 70 126 2
41.41774 -11.74322 26.98213 18.88555 206.4128 210.4208 206.4128 207.7488 2 70 128 2
58.77156 -48.10158 33.24009 14.63669 206.4128 206.4128 206.4128 206.4128 2 70 131 2
-13.1722 -25.71846 -18.00825 -18.9663 222.4449 210.4208 206.4128 213.0928 2 70 138 2
10.21219 -7.16127 9.02721 4.026042 206.4128 222.4449 206.4128 211.7569 2 70 141 2
10.70166 -19.01195 -1.722296 -3.344195 206.4128 222.4449 206.4128 211.7569 2 70 143 2
-5.444477 -27.60309 -13.00466 -15.35075 222.4449 206.4128 210.4208 213.0928 2 70 147 2
34.08522 15.3211 68.89237 39.4329 222.4449 210.4208 222.4449 218.4369 2 70 153 2
0.4707132 -16.47085 -10.2241 -8.741414 222.4449 222.4449 222.4449 222.4449 2 70 155 2
-4.851984 -12.68513 -16.39298 -11.31003 212.4249 216.4329 216.4329 215.0969 2 70 157 2
16.1683 36.77977 50.60591 34.51799 206.4128 206.4128 206.4128 206.4128 2 70 158 2
10.73605 -12.44194 -28.39808 -10.03466 222.4449 206.4128 222.4449 217.1009 3 70 1 2
22.48294 7.925888 4.067767 11.4922 212.4249 218.4369 206.4128 212.4249 3 70 4 2
24.8265 -5.779808 26.09829 15.04833 222.4449 206.4128 222.4449 217.1009 3 70 7 2
53.25978 13.22121 22.02036 29.50045 212.4249 216.4329 214.4289 214.4289 3 70 9 2
31.69188 10.285 14.43769 18.80486 212.4249 216.4329 206.4128 211.7569 3 70 11 2
41.47959 -5.646518 27.1713 21.00146 220.4409 206.4128 222.4449 216.4329 3 70 19 2
-13.90338 -6.187536 -12.9592 -11.01671 206.4128 206.4128 206.4128 206.4128 3 70 23 2
24.38738 -5.960334 -2.827614 5.19981 206.4128 222.4449 212.4249 213.7608 3 70 26 2
36.45128 20.77951 13.9673 23.73269 222.4449 218.4369 206.4128 215.7649 3 70 27 2
-19.93307 -9.556355 -1.306016 -10.26515 220.4409 206.4128 208.4168 211.7569 3 70 31 2
6.556179 -20.53045 -8.363229 -7.445833 208.4168 218.4369 222.4449 216.4329 3 70 35 2
33.79001 4.757672 -0.06840967 12.82642 206.4128 216.4329 220.4409 214.4289 3 70 36 2
23.78521 -16.23315 10.19964 5.917236 206.4128 210.4208 206.4128 207.7488 3 70 41 2
1.646244 -11.43437 -34.44774 -14.74529 206.4128 206.4128 206.4128 206.4128 3 70 45 2
16.87514 1.65702 -6.583988 3.982724 210.4208 210.4208 222.4449 214.4289 3 70 47 2
1.78635 -0.390498 -30.31385 -9.639332 208.4168 220.4409 208.4168 212.4249 3 70 49 2
-25.19057 -8.397095 -2.370634 -11.9861 212.4249 210.4208 206.4128 209.7528 3 70 53 2
-0.0539803 -17.15056 -19.17986 -12.12813 206.4128 206.4128 206.4128 206.4128 3 70 55 2
55.30668 -6.532336 11.01319 19.92918 222.4449 222.4449 222.4449 222.4449 3 70 60 2
26.7341 -1.957776 -10.65102 4.708435 206.4128 208.4168 210.4208 208.4168 3 70 62 2
29.25274 1.867198 9.779292 13.63308 206.4128 206.4128 222.4449 211.7569 3 70 69 2
42.46824 6.484585 8.031705 18.99484 208.4168 216.4329 206.4128 210.4208 3 70 75 2
63.06451 -8.267482 20.89536 25.2308 218.4369 216.4329 214.4289 216.4329 3 70 78 2
36.33847 2.141096 7.912387 15.46398 222.4449 222.4449 222.4449 222.4449 3 70 82 2
32.50821 13.85474 1.872841 16.0786 220.4409 222.4449 206.4128 216.4329 3 70 84 2
23.4804 14.48674 -8.262707 9.901477 206.4128 206.4128 208.4168 207.0808 3 70 87 2
13.38838 -34.85751 8.777084 -4.230681 206.4128 206.4128 206.4128 206.4128 3 70 89 2
51.87084 25.76005 17.49456 31.70848 206.4128 206.4128 206.4128 206.4128 3 70 94 2
42.01405 3.581576 22.98393 22.85985 222.4449 206.4128 222.4449 217.1009 3 70 96 2
37.60285 20.78823 -14.17416 14.73897 206.4128 214.4289 218.4369 213.0928 3 70 100 2
48.41008 46.23411 42.81613 45.82011 206.4128 206.4128 206.4128 206.4128 3 70 101 2
48.97226 -7.964811 19.89626 20.30124 206.4128 212.4249 206.4128 208.4168 3 70 103 2
27.78826 -24.21917 -6.254737 -0.8952157 206.4128 210.4208 222.4449 213.0928 3 70 105 2
-35.40209 -24.25874 7.354648 -17.4354 206.4128 208.4168 206.4128 207.0808 3 70 108 2
-3.121608 3.887831 2.237227 1.00115 220.4409 222.4449 222.4449 221.7769 3 70 109 2
14.62968 -12.58415 15.42554 5.823689 214.4289 222.4449 222.4449 219.7729 3 70 110 2
54.49083 10.86415 15.78997 27.04832 206.4128 206.4128 222.4449 211.7569 3 70 114 2
51.89939 17.08956 42.39165 37.12687 206.4128 206.4128 206.4128 206.4128 3 70 118 2
5.935663 -19.13439 -1.887984 -5.028904 212.4249 206.4128 206.4128 208.4168 3 70 120 2
33.42475 12.50001 26.15893 24.0279 216.4329 218.4369 218.4369 217.7689 3 70 125 2
27.58921 12.8584 12.87396 17.77386 218.4369 206.4128 206.4128 210.4208 3 70 127 2
-15.51081 -2.709175 12.08317 -2.045603 212.4249 206.4128 222.4449 213.7608 3 70 130 2
7.633323 -35.98912 -6.169818 -11.50854 222.4449 214.4289 206.4128 214.4289 3 70 133 2
17.82146 9.282355 14.27909 13.7943 222.4449 206.4128 222.4449 217.1009 3 70 136 2
70.16741 19.1194 25.24274 38.17652 206.4128 206.4128 206.4128 206.4128 3 70 142 2
8.286155 -6.44309 -4.52553 -0.894155 216.4329 216.4329 222.4449 218.4369 3 70 144 2
-19.97467 -6.711876 -34.79604 -20.49419 216.4329 208.4168 220.4409 215.0969 3 70 146 2
6.550902 -23.56157 -27.13357 -14.71475 206.4128 206.4128 206.4128 206.4128 3 70 148 2
29.44871 0.7323647 26.05637 18.74582 210.4208 222.4449 206.4128 213.0928 3 70 151 2
0.8682114 -17.95504 -40.96449 -19.35044 206.4128 206.4128 220.4409 211.0889 3 70 156 2
9.657115 -9.539727 -2.995394 -0.9593353 214.4289 220.4409 220.4409 218.4369 3 70 160 2
14.06706 -26.87206 11.06014 -0.5816193 206.4128 214.4289 206.4128 209.0848 3 70 162 2
74.89759 27.57111 20.7659 41.0782 218.4369 218.4369 216.4329 217.7689 4 70 2 2
16.17244 -15.34314 -4.537685 -1.23613 216.4329 220.4409 206.4128 214.4289 4 70 12 2
-16.51664 5.948612 -4.5585 -5.042175 222.4449 222.4449 222.4449 222.4449 4 70 22 2
19.37959 -2.191646 -7.615049 3.190965 206.4128 206.4128 206.4128 206.4128 4 70 46 2
36.09456 -7.335176 -1.544384 9.071667 218.4369 218.4369 222.4449 219.7729 4 70 52 2
46.73741 5.719892 30.95 27.80243 210.4208 208.4168 206.4128 208.4168 4 70 63 2
-3.115369 -12.94821 3.260001 -4.267861 220.4409 214.4289 222.4449 219.1049 4 70 67 2
34.01125 -8.335018 37.84294 21.17306 216.4329 208.4168 206.4128 210.4208 4 70 71 2
25.71542 -22.86989 10.0407 4.295408 216.4329 222.4449 222.4449 220.4409 4 70 79 2
55.09195 8.514276 13.5278 25.71134 222.4449 208.4168 218.4369 216.4329 4 70 92 2
47.12502 -3.625596 22.11604 21.87182 222.4449 216.4329 218.4369 219.1049 4 70 98 2
16.70461 0.8493991 9.036381 8.863463 214.4289 216.4329 214.4289 215.0969 4 70 102 2
8.69521 3.379106 -6.941053 1.711088 222.4449 222.4449 206.4128 217.1009 4 70 106 2
46.66188 -15.4915 16.77595 15.98211 206.4128 208.4168 210.4208 208.4168 4 70 112 2
17.00222 -16.12463 4.949826 1.94247 206.4128 206.4128 206.4128 206.4128 4 70 123 2
25.83611 -20.91263 8.161734 4.361738 210.4208 222.4449 222.4449 218.4369 4 70 129 2
65.90003 8.817292 60.33948 45.01893 222.4449 206.4128 222.4449 217.1009 4 70 139 2
72.53207 21.30052 49.16671 47.66643 222.4449 206.4128 206.4128 211.7569 4 70 145 2
47.7702 -8.513568 -2.049268 12.40246 222.4449 208.4168 222.4449 217.7689 4 70 152 2
24.83138 12.68623 23.81597 20.44453 222.4449 222.4449 206.4128 217.1009 4 70 161 2
30.33446 2.72647 7.744672 13.60187 222.4449 206.4128 208.4168 212.4249 4 70 165 2
11.85333 7.193071 -11.70445 2.447316 198.3968 198.3968 198.3968 198.3968 1 74 4 2
-1.802212 -13.34136 4.130664 -3.67097 210.4208 198.3968 206.4128 205.0768 1 74 6 2
24.77061 7.234754 27.37662 19.79399 214.4289 214.4289 214.4289 214.4289 1 74 11 2
1.879827 -3.123687 12.66956 3.808566 214.4289 204.4088 204.4088 207.7488 1 74 12 2
15.92957 9.043044 28.01402 17.66221 198.3968 198.3968 198.3968 198.3968 1 74 14 2
37.80077 8.508778 17.43926 21.2496 198.3968 214.4289 198.3968 203.7408 1 74 18 2
19.47421 0.08385465 10.27635 9.944802 204.4088 204.4088 198.3968 202.4048 1 74 22 2
0.7849982 -1.406235 -1.292021 -0.6377524 214.4289 206.4128 214.4289 211.7569 1 74 26 2
18.60184 0.9123462 -11.87165 2.547509 214.4289 214.4289 212.4249 213.7608 1 74 28 2
14.64236 2.306681 8.304173 8.417737 200.4008 202.4048 210.4208 204.4088 1 74 31 2
22.1361 0.08960342 -3.327073 6.299542 214.4289 214.4289 214.4289 214.4289 1 74 39 2
26.55788 12.10643 18.69286 19.11905 198.3968 200.4008 208.4168 202.4048 1 74 43 2
10.28278 -7.486048 10.4817 4.426143 214.4289 214.4289 198.3968 209.0848 1 74 44 2
11.6614 -10.27762 -1.706272 -0.1074978 214.4289 214.4289 214.4289 214.4289 1 74 47 2
16.28793 2.132127 2.754378 7.058146 198.3968 200.4008 206.4128 201.7368 1 74 50 2
23.22165 12.47295 -26.62426 3.023446 214.4289 214.4289 214.4289 214.4289 1 74 54 2
17.86016 7.221228 -5.114467 6.65564 214.4289 214.4289 200.4008 209.7528 1 74 56 2
17.11115 5.902139 29.04157 17.35162 214.4289 214.4289 214.4289 214.4289 1 74 59 2
10.7222 9.900646 17.73964 12.78749 206.4128 198.3968 214.4289 206.4128 1 74 62 2
39.24439 13.84844 11.04602 21.37962 200.4008 214.4289 214.4289 209.7528 1 74 64 2
33.89358 18.27131 19.02671 23.73053 198.3968 212.4249 214.4289 208.4168 1 74 67 2
10.09446 2.057683 -2.190138 3.320669 214.4289 214.4289 198.3968 209.0848 1 74 71 2
2.099906 -5.028915 -9.637248 -4.188753 204.4088 198.3968 206.4128 203.0728 1 74 72 2
-5.318854 -22.38516 -13.80493 -13.83632 214.4289 200.4008 198.3968 204.4088 1 74 74 2
-3.18577 -8.930237 -0.3925372 -4.169515 214.4289 198.3968 198.3968 203.7408 1 74 78 2
36.66397 -3.611968 7.372888 13.47496 214.4289 200.4008 198.3968 204.4088 1 74 80 2
33.6483 16.52303 2.66516 17.61216 204.4088 198.3968 214.4289 205.7448 1 74 82 2
24.38472 -1.220867 12.5346 11.89948 204.4088 204.4088 198.3968 202.4048 1 74 87 2
13.4938 6.359941 24.44208 14.76527 214.4289 208.4168 208.4168 210.4208 1 74 91 2
19.98434 0.3251323 -0.05985949 6.749872 214.4289 214.4289 198.3968 209.0848 1 74 92 2
-6.932377 -10.43871 -7.374407 -8.2485 214.4289 202.4048 198.3968 205.0768 1 74 95 2
12.15748 4.370071 20.37639 12.30131 214.4289 214.4289 214.4289 214.4289 1 74 96 2
9.059017 -11.89402 0.517 -0.7726667 202.4048 202.4048 212.4249 205.7448 1 74 101 2
-5.505031 -2.742045 6.218165 -0.6763037 208.4168 212.4249 214.4289 211.7569 1 74 103 2
13.73567 -10.89795 10.51286 4.450194 214.4289 214.4289 198.3968 209.0848 1 74 111 2
11.28011 7.468832 8.269367 9.006103 200.4008 204.4088 198.3968 201.0688 1 74 115 2
8.014608 4.114533 3.929251 5.352798 212.4249 210.4208 214.4289 212.4249 1 74 119 2
-3.423345 -6.97738 -11.81392 -7.404882 214.4289 214.4289 204.4088 211.0889 1 74 121 2
10.58281 -14.58531 -0.6699024 -1.557469 214.4289 214.4289 214.4289 214.4289 1 74 125 2
17.67506 -11.89834 -24.23285 -6.152044 198.3968 198.3968 214.4289 203.7408 1 74 127 2
1.396549 -2.012789 20.35448 6.579413 210.4208 212.4249 198.3968 207.0808 1 74 132 2
17.66569 13.64535 -24.00735 2.434564 214.4289 208.4168 198.3968 207.0808 1 74 134 2
3.5519 -6.820117 20.28741 5.673063 214.4289 204.4088 202.4048 207.0808 1 74 141 2
16.37283 -2.323622 13.14028 9.063165 214.4289 214.4289 214.4289 214.4289 1 74 143 2
10.19174 -10.83373 -8.155102 -2.932363 214.4289 202.4048 214.4289 210.4208 1 74 144 2
16.72855 -1.383121 18.71747 11.3543 210.4208 198.3968 198.3968 202.4048 1 74 148 2
6.95879 -6.878361 3.063379 1.047936 214.4289 214.4289 200.4008 209.7528 1 74 155 2
33.07011 0.1873821 21.20654 18.15468 214.4289 214.4289 212.4249 213.7608 1 74 157 2
25.35195 13.73026 -8.701632 10.12685 198.3968 198.3968 198.3968 198.3968 1 74 161 2
10.74078 -11.56087 1.878851 0.3529215 214.4289 214.4289 214.4289 214.4289 1 74 169 2
25.55987 -4.67697 -10.41587 3.489008 214.4289 214.4289 214.4289 214.4289 1 74 171 2
12.49595 -6.272632 7.702561 4.641961 200.4008 200.4008 214.4289 205.0768 1 74 174 2
32.53063 8.508332 22.20346 21.08081 214.4289 214.4289 198.3968 209.0848 1 74 178 2
1.664595 -5.154448 6.554961 1.021703 212.4249 202.4048 200.4008 205.0768 2 74 1 2
6.451721 -8.161651 22.71596 7.002012 214.4289 214.4289 214.4289 214.4289 2 74 7 2
8.674691 -9.949621 -5.614457 -2.296462 214.4289 198.3968 214.4289 209.0848 2 74 9 2
25.82574 21.62622 1.534653 16.32887 214.4289 214.4289 214.4289 214.4289 2 74 15 2
1.449868 -4.827617 0.4733824 -0.9681223 214.4289 214.4289 214.4289 214.4289 2 74 21 2
17.46085 8.183732 16.85815 14.16758 214.4289 198.3968 214.4289 209.0848 2 74 23 2
17.40611 12.36969 13.5876 14.45446 214.4289 214.4289 214.4289 214.4289 2 74 27 2
11.79119 -3.881211 16.93586 8.281947 214.4289 198.3968 198.3968 203.7408 2 74 35 2
